Date,High,Low,Open,Close,Volume,Adj Close
2021-03-30,28.971149444580078,27.020401000976562,28.485998153686523,27.986522674560547,560514222,27.986522674560547
2021-03-31,30.268213272094727,27.98485565185547,27.98485565185547,28.739431381225586,751718827,28.739431381225586
2021-04-01,30.20549201965332,28.70728302001953,28.73680305480957,30.17564582824707,535780413,30.17564582824707
2021-04-02,32.50379943847656,29.544437408447266,30.163251876831055,29.549884796142578,901722733,29.549884796142578
2021-04-03,31.601421356201172,29.306842803955078,29.536935806274414,31.065555572509766,457926442,31.065555572509766
2021-04-04,31.5286922454834,29.686277389526367,31.07190704345703,30.794845581054688,497831517,30.794845581054688
2021-04-05,32.35935592651367,30.294158935546875,30.818172454833984,31.3227481842041,562448081,31.3227481842041
2021-04-06,31.41863441467285,27.87626838684082,31.292110443115234,28.59392547607422,679675887,28.59392547607422
2021-04-07,30.29578971862793,28.397541046142578,28.613697052001953,30.222431182861328,421298840,30.222431182861328
2021-04-08,30.51779556274414,29.36469841003418,30.219234466552734,29.562219619750977,322122933,29.562219619750977
2021-04-09,30.8126163482666,29.218631744384766,29.554414749145508,29.792388916015625,439672477,29.792388916015625
2021-04-10,30.71073341369629,29.253803253173828,29.769933700561523,29.979101181030273,447643489,29.979101181030273
2021-04-11,38.128414154052734,29.610036849975586,29.96845054626465,36.75481414794922,2185144995,36.75481414794922
2021-04-12,37.13001251220703,34.30763626098633,36.67646408081055,35.32225799560547,1201797905,35.32225799560547
2021-04-13,36.784202575683594,33.38737869262695,35.403629302978516,36.151065826416016,1060830033,36.151065826416016
2021-04-14,39.519073486328125,35.69551086425781,36.14057540893555,37.84836959838867,1267323240,37.84836959838867
2021-04-15,38.204673767089844,34.40658187866211,37.76399230957031,36.279659271240234,977289791,36.279659271240234
2021-04-16,37.560638427734375,34.933284759521484,36.234344482421875,35.09549331665039,653849648,35.09549331665039
2021-04-17,35.46338653564453,27.69431495666504,35.15216827392578,31.746318817138672,1446701094,31.746318817138672
2021-04-18,32.69434356689453,29.46617889404297,31.634000778198242,31.446096420288086,847494414,31.446096420288086
2021-04-19,32.22580337524414,28.403411865234375,31.3869686126709,31.96319007873535,921466440,31.96319007873535
2021-04-20,36.43017578125,30.559762954711914,31.984546661376953,33.60398864746094,1456435098,33.60398864746094
2021-04-21,38.393585205078125,32.78789520263672,33.42213821411133,34.13132095336914,2169942709,34.13132095336914
2021-04-22,34.7754020690918,29.854576110839844,34.00407409667969,32.881690979003906,1631826790,32.881690979003906
2021-04-23,32.939048767089844,29.97294807434082,32.939048767089844,30.1158390045166,636577406,30.1158390045166
2021-04-24,34.7423210144043,30.04205894470215,30.13408660888672,33.88875198364258,1068206314,33.88875198364258
2021-04-25,38.446205139160156,34.17159652709961,34.337921142578125,37.945411682128906,1159890689,37.945411682128906
2021-04-26,40.4747200012207,37.347110748291016,38.18788146972656,39.61473083496094,1159853792,39.61473083496094
2021-04-27,42.90787124633789,37.79453659057617,39.62831497192383,42.8032112121582,1657342891,42.8032112121582
2021-04-28,43.892784118652344,39.657569885253906,42.849178314208984,41.03312683105469,1081575232,41.03312683105469
2021-04-29,41.33313751220703,39.17109298706055,41.04032897949219,40.69766616821289,1014223949,40.69766616821289
2021-04-30,41.251068115234375,39.245662689208984,40.64195251464844,40.19977569580078,747988502,40.19977569580078
2021-05-01,43.235557556152344,39.33680725097656,40.329345703125,42.32731246948242,1047562019,42.32731246948242
2021-05-02,44.974063873291016,41.33407211303711,42.55731201171875,42.317527770996094,1178971605,42.317527770996094
2021-05-03,44.55617904663086,39.968116760253906,42.289676666259766,43.16450500488281,1714504137,43.16450500488281
2021-05-04,44.89919662475586,41.576133728027344,43.08332443237305,42.49618911743164,1469755007,42.49618911743164
2021-05-05,42.500389099121094,39.9782600402832,42.44493865966797,40.22020721435547,1165197474,40.22020721435547
2021-05-06,41.20637130737305,38.335052490234375,40.23377990722656,39.78305435180664,993781915,39.78305435180664
2021-05-07,41.232845306396484,39.190582275390625,39.7607421875,40.40708923339844,743543345,40.40708923339844
2021-05-08,40.69757080078125,38.23710250854492,40.474449157714844,39.43003463745117,663372003,39.43003463745117
2021-05-09,41.133541107177734,33.603271484375,39.42240524291992,36.3879508972168,952681487,36.3879508972168
2021-05-10,38.509883880615234,35.496315002441406,36.351593017578125,38.4899787902832,705090607,38.4899787902832
2021-05-11,43.99576950073242,36.03806686401367,38.516666412353516,36.03806686401367,1851746863,36.03806686401367
2021-05-12,40.272674560546875,34.477577209472656,36.96122741699219,37.36915969848633,1409570978,37.36915969848633
2021-05-13,40.82982635498047,37.164852142333984,37.33851623535156,40.32621383666992,804342781,40.32621383666992
2021-05-14,42.36677932739258,36.57718276977539,40.40036392211914,36.57718276977539,1049908753,36.57718276977539
2021-05-15,39.3751335144043,34.543663024902344,36.55339050292969,36.56150436401367,822738819,36.56150436401367
2021-05-16,36.562965393066406,32.013057708740234,36.562965393066406,33.28563690185547,974771404,33.28563690185547
2021-05-17,36.57752990722656,33.03281021118164,33.24620819091797,35.07202911376953,842688704,35.07202911376953
2021-05-18,35.485469818115234,16.666702270507812,35.07121276855469,23.42795753479004,2241014905,23.42795753479004
2021-05-19,28.446245193481445,20.105403900146484,23.162841796875,26.394573211669922,1338078606,26.394573211669922
2021-05-20,27.95084571838379,18.895566940307617,26.355510711669922,21.901260375976562,1076267673,21.901260375976562
2021-05-21,22.361534118652344,18.514253616333008,21.96459197998047,20.383455276489258,791748160,20.383455276489258
2021-05-22,21.30185317993164,13.092185020446777,20.380586624145508,16.836334228515625,1320921898,16.836334228515625
2021-05-23,25.129262924194336,16.57416534423828,16.7363338470459,24.627649307250977,1526035441,24.627649307250977
2021-05-24,26.65927505493164,21.624149322509766,24.657163619995117,25.195016860961914,1386905998,25.195016860961914
2021-05-25,29.368295669555664,24.61406135559082,25.16353988647461,29.368295669555664,1071924819,29.368295669555664
2021-05-26,29.904502868652344,26.215042114257812,29.451658248901367,28.37033462524414,999766482,28.37033462524414
2021-05-27,29.402482986450195,24.97636604309082,28.47447967529297,25.924945831298828,1076488583,25.924945831298828
2021-05-28,27.532371520996094,21.85444450378418,25.897546768188477,23.17946434020996,817413607,23.17946434020996
2021-05-29,26.556747436523438,21.780263900756836,23.175678253173828,25.74251937866211,782067311,25.74251937866211
2021-05-30,28.404706954956055,23.463970184326172,25.71764373779297,28.36971092224121,1058080596,28.36971092224121
2021-05-31,28.724550247192383,26.011886596679688,28.274648666381836,27.395235061645508,753430864,27.395235061645508
