Date,High,Low,Open,Close,Volume,Adj Close
2019-01-01,0.3647710084915161,0.35040199756622314,0.352512001991272,0.3647710084915161,449347622.0,0.3647710084915161
2019-01-02,0.3780210018157959,0.35957399010658264,0.3656750023365021,0.37524300813674927,543216669.0,0.37524300813674927
2019-01-03,0.37450501322746277,0.3576749861240387,0.37450501322746277,0.36022400856018066,438873803.0,0.36022400856018066
2019-01-04,0.3646419942378998,0.35278499126434326,0.3597530126571655,0.35674700140953064,450633876.0,0.35674700140953064
2019-01-05,0.361068993806839,0.3539870083332062,0.356346994638443,0.3552750051021576,452090239.0,0.3552750051021576
2019-01-06,0.36965999007225037,0.3525890111923218,0.35475000739097595,0.36839500069618225,492558794.0,0.36839500069618225
2019-01-07,0.37790998816490173,0.36338698863983154,0.36885398626327515,0.36434701085090637,499028522.0,0.36434701085090637
2019-01-08,0.3709920048713684,0.3607339859008789,0.36441999673843384,0.3653149902820587,499493490.0,0.3653149902820587
2019-01-09,0.373522013425827,0.3647559881210327,0.36588600277900696,0.3708899915218353,455908708.0,0.3708899915218353
2019-01-10,0.3819490075111389,0.32715898752212524,0.3714640140533447,0.3326520025730133,839535352.0,0.3326520025730133
2019-01-11,0.33772599697113037,0.3279139995574951,0.3312839865684509,0.33290401101112366,501054509.0,0.33290401101112366
2019-01-12,0.3363809883594513,0.3280330002307892,0.3330039978027344,0.3287999927997589,376386863.0,0.3287999927997589
2019-01-13,0.33359599113464355,0.3170979917049408,0.3286620080471039,0.31786298751831055,452358902.0,0.31786298751831055
2019-01-14,0.3379420042037964,0.3183540105819702,0.3183540105819702,0.33376601338386536,545540174.0,0.33376601338386536
2019-01-15,0.33649998903274536,0.3240109980106354,0.3339119851589203,0.3271790146827698,429283720.0,0.3271790146827698
2019-01-16,0.3347960114479065,0.3261739909648895,0.3269459903240204,0.3297010064125061,438731638.0,0.3297010064125061
2019-01-17,0.330161988735199,0.3257400095462799,0.32969000935554504,0.329353004693985,433446502.0,0.329353004693985
2019-01-18,0.32949399948120117,0.32185599207878113,0.3291960060596466,0.32427701354026794,376280714.0,0.32427701354026794
2019-01-19,0.333748996257782,0.3249109983444214,0.3257020115852356,0.33100101351737976,420070097.0,0.33100101351737976
2019-01-20,0.3321470022201538,0.3176090121269226,0.33122000098228455,0.32117700576782227,407205881.0,0.32117700576782227
2019-01-21,0.32259300351142883,0.3174389898777008,0.32117900252342224,0.32078999280929565,363940431.0,0.32078999280929565
2019-01-22,0.32107800245285034,0.3134549856185913,0.32107800245285034,0.3194909989833832,434125854.0,0.3194909989833832
2019-01-23,0.3203029930591583,0.3149229884147644,0.319566011428833,0.3164919912815094,375671478.0,0.3164919912815094
2019-01-24,0.31889599561691284,0.3144330084323883,0.3164159953594208,0.31759798526763916,344960253.0,0.31759798526763916
2019-01-25,0.3190689980983734,0.31382399797439575,0.3178589940071106,0.31716498732566833,360076505.0,0.31716498732566833
2019-01-26,0.3193260133266449,0.31423500180244446,0.3172599971294403,0.31423500180244446,346413648.0,0.31423500180244446
2019-01-27,0.3152660131454468,0.30836600065231323,0.3148539960384369,0.3094390034675598,362599965.0,0.3094390034675598
2019-01-28,0.30987799167633057,0.2865630090236664,0.30935999751091003,0.2948629856109619,584796818.0,0.2948629856109619
2019-01-29,0.2962160110473633,0.2858879864215851,0.29506000876426697,0.2895579934120178,454631055.0,0.2895579934120178
2019-01-30,0.3240639865398407,0.2879149913787842,0.28942498564720154,0.3204610049724579,753787392.0,0.3204610049724579
2019-01-31,0.33383500576019287,0.305866003036499,0.32070401310920715,0.3100360035896301,780304474.0,0.3100360035896301
2019-02-01,0.3118950128555298,0.2993989884853363,0.3108389973640442,0.3085170090198517,564486615.0,0.3085170090198517
2019-02-02,0.31157800555229187,0.3052310049533844,0.30832600593566895,0.31091201305389404,429425320.0,0.31091201305389404
2019-02-03,0.31123799085617065,0.2993699908256531,0.31042900681495667,0.30235201120376587,438357004.0,0.30235201120376587
2019-02-04,0.3050589859485626,0.29936400055885315,0.30257999897003174,0.3001979887485504,418384497.0,0.3001979887485504
2019-02-05,0.3012779951095581,0.2972100079059601,0.2997629940509796,0.29923900961875916,424722760.0,0.29923900961875916
2019-02-06,0.2994909882545471,0.2904190123081207,0.2994300127029419,0.29072698950767517,456205130.0,0.29072698950767517
2019-02-07,0.2946169972419739,0.2904449999332428,0.29069098830223083,0.2916179895401001,368034283.0,0.2916179895401001
2019-02-08,0.31530800461769104,0.2901189923286438,0.29166799783706665,0.3116829991340637,683014535.0,0.3116829991340637
2019-02-09,0.3134140074253082,0.307559996843338,0.31157800555229187,0.31128400564193726,461638795.0,0.31128400564193726
2019-02-10,0.31134000420570374,0.3020919859409332,0.31125301122665405,0.30990898609161377,495640831.0,0.30990898609161377
2019-02-11,0.31003400683403015,0.30274099111557007,0.31003400683403015,0.30274099111557007,474495062.0,0.30274099111557007
2019-02-12,0.3074769973754883,0.299578994512558,0.3025690019130707,0.30518999695777893,472806810.0,0.30518999695777893
2019-02-13,0.31132200360298157,0.3021880090236664,0.30542901158332825,0.304284006357193,494653115.0,0.304284006357193
2019-02-14,0.3061000108718872,0.30151399970054626,0.30401700735092163,0.3019089996814728,418928960.0,0.3019089996814728
2019-02-15,0.30461400747299194,0.29958298802375793,0.30212900042533875,0.3017590045928955,426310729.0,0.3017590045928955
2019-02-16,0.3035160005092621,0.30073100328445435,0.30160200595855713,0.30170300602912903,379011431.0,0.30170300602912903
2019-02-17,0.30493399500846863,0.2992349863052368,0.3015710115432739,0.30336999893188477,427237164.0,0.30336999893188477
2019-02-18,0.32773900032043457,0.30255699157714844,0.30308398604393005,0.32156801223754883,887187377.0,0.32156801223754883
2019-02-19,0.34367600083351135,0.3209420144557953,0.32142698764801025,0.3237679898738861,1135384190.0,0.3237679898738861
2019-02-20,0.3336069881916046,0.3209950029850006,0.3235720098018646,0.3328799903392792,777173685.0,0.3328799903392792
2019-02-21,0.3328689932823181,0.3192009925842285,0.3328689932823181,0.3212909996509552,634536385.0,0.3212909996509552
2019-02-22,0.32343998551368713,0.31816500425338745,0.32144901156425476,0.3219040036201477,570898964.0,0.3219040036201477
2019-02-23,0.3338930010795593,0.3182410001754761,0.3213140070438385,0.3326199948787689,638747256.0,0.3326199948787689
2019-02-24,0.34158098697662354,0.29933100938796997,0.33294200897216797,0.3014430105686188,1117884486.0,0.3014430105686188
2019-02-25,0.3378550112247467,0.30070799589157104,0.30070799589157104,0.32850998640060425,1060838440.0,0.32850998640060425
2019-02-26,0.33430999517440796,0.3168649971485138,0.32777899503707886,0.31947699189186096,881257178.0,0.31947699189186096
2019-02-27,0.3224189877510071,0.3086619973182678,0.3196769952774048,0.3131060004234314,716326029.0,0.3131060004234314
2019-02-28,0.31700399518013,0.3114350140094757,0.3131150007247925,0.3150779902935028,734041245.0,0.3150779902935028
2019-03-01,0.3239459991455078,0.313620001077652,0.31506600975990295,0.31731200218200684,752723591.0,0.31731200218200684
2019-03-02,0.3193010091781616,0.3127470016479492,0.3169110119342804,0.3151260018348694,604560086.0,0.3151260018348694
2019-03-03,0.3165000081062317,0.3109250068664551,0.31485700607299805,0.3125540018081665,548503372.0,0.3125540018081665
2019-03-04,0.3131200075149536,0.3026770055294037,0.3120209872722626,0.30513298511505127,647905632.0,0.30513298511505127
2019-03-05,0.31787899136543274,0.3040820062160492,0.30509498715400696,0.3165070116519928,786832982.0,0.3165070116519928
2019-03-06,0.3208329975605011,0.3119870126247406,0.31667399406433105,0.31703099608421326,750399371.0,0.31703099608421326
2019-03-07,0.31989800930023193,0.31454798579216003,0.3171919882297516,0.314765989780426,716447226.0,0.314765989780426
2019-03-08,0.3163850009441376,0.3088279962539673,0.31504398584365845,0.3100869953632355,680461375.0,0.3100869953632355
2019-03-09,0.3177480101585388,0.30936700105667114,0.3097510039806366,0.3138259947299957,763946051.0,0.3138259947299957
2019-03-10,0.31579500436782837,0.3110949993133545,0.31426599621772766,0.3131070137023926,620043949.0,0.3131070137023926
2019-03-11,0.31457599997520447,0.3094170093536377,0.3131749927997589,0.3110649883747101,671951311.0,0.3110649883747101
2019-03-12,0.31177300214767456,0.3075360059738159,0.31113800406455994,0.3102009892463684,581106367.0,0.3102009892463684
2019-03-13,0.32011398673057556,0.30866000056266785,0.3106110095977783,0.3140980005264282,827163024.0,0.3140980005264282
2019-03-14,0.3163619935512543,0.31130701303482056,0.31387001276016235,0.31295499205589294,706966032.0,0.31295499205589294
2019-03-15,0.3160650134086609,0.3115749955177307,0.312732994556427,0.31505200266838074,636037517.0,0.31505200266838074
2019-03-16,0.32241299748420715,0.3148379921913147,0.31506600975990295,0.320468008518219,759396360.0,0.320468008518219
2019-03-17,0.3207390010356903,0.31649699807167053,0.32038700580596924,0.3176119923591614,530234054.0,0.3176119923591614
2019-03-18,0.32066699862480164,0.3146530091762543,0.31771600246429443,0.317440003156662,692176696.0,0.317440003156662
2019-03-19,0.32059499621391296,0.3153510093688965,0.316756010055542,0.3192810118198395,672954616.0,0.3192810118198395
2019-03-20,0.3207769989967346,0.3147810101509094,0.31934601068496704,0.31960999965667725,794566633.0,0.31960999965667725
2019-03-21,0.3208500146865845,0.3093380033969879,0.31995999813079834,0.312718003988266,824129023.0,0.312718003988266
2019-03-22,0.315091997385025,0.310140997171402,0.3113420009613037,0.31154099106788635,687711343.0,0.31154099106788635
2019-03-23,0.3136659860610962,0.3101300001144409,0.3113430142402649,0.3123590052127838,611853725.0,0.3123590052127838
2019-03-24,0.3124530017375946,0.3081679940223694,0.31239598989486694,0.3089919984340668,649754894.0,0.3089919984340668
2019-03-25,0.3097360134124756,0.30145299434661865,0.3094460070133209,0.30405500531196594,750245385.0,0.30405500531196594
2019-03-26,0.3050599992275238,0.2989870011806488,0.3038080036640167,0.3050599992275238,761000017.0,0.3050599992275238
2019-03-27,0.3126150071620941,0.3040669858455658,0.30542099475860596,0.31246501207351685,781951318.0,0.31246501207351685
2019-03-28,0.3124519884586334,0.3070850074291229,0.3123829960823059,0.3092460036277771,677929379.0,0.3092460036277771
2019-03-29,0.3116439878940582,0.3062349855899811,0.3092690110206604,0.30792900919914246,854583316.0,0.30792900919914246
2019-03-30,0.32678401470184326,0.30687299370765686,0.30765500664711,0.31063199043273926,929122633.0,0.31063199043273926
2019-03-31,0.31377699971199036,0.3089100122451782,0.30919501185417175,0.3127470016479492,836123225.0,0.3127470016479492
2019-03-31,0.3111709952354431,0.3081499934196472,0.3107300102710724,0.3092289865016937,652757652.0,0.3092289865016937
2019-04-01,0.35587000846862793,0.31200098991394043,0.3128049969673157,0.3514989912509918,2400198268.0,0.3514989912509918
2019-04-02,0.37127000093460083,0.33373498916625977,0.35130900144577026,0.3422339856624603,2544122431.0,0.3422339856624603
2019-04-03,0.3489769995212555,0.32907000184059143,0.34228599071502686,0.3325130045413971,1599115419.0,0.3325130045413971
2019-04-04,0.37406399846076965,0.3326300084590912,0.3326849937438965,0.36180299520492554,2359353481.0,0.36180299520492554
2019-04-05,0.36344099044799805,0.3511680066585541,0.3618369996547699,0.3544049859046936,1440643534.0,0.3544049859046936
2019-04-06,0.3653869926929474,0.35168901085853577,0.3544059991836548,0.3598560094833374,1398086395.0,0.3598560094833374
2019-04-07,0.36703601479530334,0.35158801078796387,0.36114299297332764,0.3582339882850647,1513421926.0,0.3582339882850647
2019-04-08,0.35830700397491455,0.34853601455688477,0.35830700397491455,0.34946200251579285,1076688924.0,0.34946200251579285
2019-04-09,0.3597779870033264,0.34870898723602295,0.34942498803138733,0.3547919988632202,1213341089.0,0.3547919988632202
2019-04-10,0.35485100746154785,0.3268260061740875,0.35482800006866455,0.3309839963912964,1641951210.0,0.3309839963912964
2019-04-11,0.3308680057525635,0.3211669921875,0.3306640088558197,0.3263460099697113,1076074031.0,0.3263460099697113
2019-04-12,0.33444398641586304,0.3237139880657196,0.3263860046863556,0.32603099942207336,976688780.0,0.32603099942207336
2019-04-13,0.3294210135936737,0.3242439925670624,0.3261600136756897,0.32880899310112,746765729.0,0.32880899310112
2019-04-14,0.3315509855747223,0.3180899918079376,0.3288410007953644,0.3209129869937897,934107164.0,0.3209129869937897
2019-04-15,0.3273079991340637,0.31926101446151733,0.32099801301956177,0.3272179961204529,799796781.0,0.3272179961204529
2019-04-16,0.3403269946575165,0.3223879933357239,0.32715699076652527,0.33545300364494324,1137811633.0,0.33545300364494324
2019-04-17,0.3452889919281006,0.33533498644828796,0.33547601103782654,0.3370650112628937,1092731769.0,0.3370650112628937
2019-04-18,0.3371469974517822,0.3295769989490509,0.3370620012283325,0.33190199732780457,1025167554.0,0.33190199732780457
2019-04-19,0.3332130014896393,0.32496899366378784,0.33187100291252136,0.3284760117530823,931570799.0,0.3284760117530823
2019-04-20,0.32962700724601746,0.31874600052833557,0.3286780118942261,0.3224489986896515,1005803846.0,0.3224489986896515
2019-04-21,0.32934999465942383,0.32023701071739197,0.3222770094871521,0.32393398880958557,1131094080.0,0.32393398880958557
2019-04-22,0.3283959925174713,0.320919007062912,0.32384398579597473,0.3212220072746277,1077333990.0,0.3212220072746277
2019-04-23,0.3212819993495941,0.2969819903373718,0.3211140036582947,0.3023180067539215,1517791002.0,0.3023180067539215
2019-04-24,0.3061619997024536,0.28766700625419617,0.3022240102291107,0.28938400745391846,1191205196.0,0.28938400745391846
2019-04-25,0.299019992351532,0.2874850034713745,0.2898379862308502,0.29850199818611145,1226933036.0,0.29850199818611145
2019-04-26,0.30030399560928345,0.2953070104122162,0.29854100942611694,0.2967410087585449,785963315.0,0.2967410087585449
2019-04-27,0.30046600103378296,0.2953389883041382,0.29686498641967773,0.2974259853363037,721572911.0,0.2974259853363037
2019-04-28,0.2998479902744293,0.29165199398994446,0.29742199182510376,0.2942889928817749,890911784.0,0.2942889928817749
2019-04-29,0.3116309940814972,0.2935419976711273,0.2943199872970581,0.30947598814964294,1229331267.0,0.30947598814964294
2019-04-30,0.311585009098053,0.3022820055484772,0.30948999524116516,0.3046959936618805,914654614.0,0.3046959936618805
2019-05-01,0.30555298924446106,0.3025670051574707,0.304735004901886,0.30323898792266846,890538619.0,0.30323898792266846
2019-05-02,0.31329798698425293,0.30147498846054077,0.30323201417922974,0.3082219958305359,1221399046.0,0.3082219958305359
2019-05-03,0.31565698981285095,0.30075201392173767,0.3081730008125305,0.30455198884010315,1162919063.0,0.30455198884010315
2019-05-04,0.3055190145969391,0.29961100220680237,0.30462801456451416,0.3023419976234436,805245812.0,0.3023419976234436
2019-05-05,0.30575400590896606,0.29644298553466797,0.30227500200271606,0.302388995885849,1048970512.0,0.302388995885849
2019-05-06,0.3064279854297638,0.2994779944419861,0.3020919859409332,0.29968398809432983,1082385112.0,0.29968398809432983
2019-05-07,0.30149999260902405,0.2975359857082367,0.29902198910713196,0.3007209897041321,927526280.0,0.3007209897041321
2019-05-08,0.302172988653183,0.2943969964981079,0.30058199167251587,0.2965089976787567,857521678.0,0.2965089976787567
2019-05-09,0.30220699310302734,0.29411399364471436,0.29652300477027893,0.3003869950771332,1057594529.0,0.3003869950771332
2019-05-10,0.336324006319046,0.30017200112342834,0.30031201243400574,0.3245429992675781,2226303541.0,0.3245429992675781
2019-05-11,0.3276839852333069,0.30729201436042786,0.3242650032043457,0.31007400155067444,2000224167.0,0.31007400155067444
2019-05-12,0.330485999584198,0.30843400955200195,0.3101179897785187,0.3254750072956085,1973949373.0,0.3254750072956085
2019-05-13,0.41728898882865906,0.3238160014152527,0.3251110017299652,0.409061998128891,5834207845.0,0.409061998128891
2019-05-14,0.46080198884010315,0.40726399421691895,0.4086729884147644,0.4560050070285797,4535603094.0,0.4560050070285797
2019-05-15,0.4746190011501312,0.40136298537254333,0.45569199323654175,0.4197070002555847,4730708975.0,0.4197070002555847
2019-05-16,0.42350900173187256,0.3664349913597107,0.4196760058403015,0.38619300723075867,3644156225.0,0.38619300723075867
2019-05-17,0.391526997089386,0.3681749999523163,0.388621985912323,0.37273600697517395,1866646601.0,0.37273600697517395
2019-05-18,0.42338699102401733,0.37094399333000183,0.3726469874382019,0.41769999265670776,2803922255.0,0.41769999265670776
2019-05-19,0.4174560010433197,0.384647011756897,0.4174560010433197,0.3980030119419098,2258366889.0,0.3980030119419098
2019-05-20,0.4031049907207489,0.38930198550224304,0.39820900559425354,0.39760300517082214,1811582122.0,0.39760300517082214
2019-05-21,0.40742799639701843,0.37387898564338684,0.39749300479888916,0.3766370117664337,2028827460.0,0.3766370117664337
2019-05-22,0.38312599062919617,0.36680498719215393,0.37673598527908325,0.3812040090560913,1595345471.0,0.3812040090560913
2019-05-23,0.3926829993724823,0.3745020031929016,0.3813129961490631,0.38454100489616394,1872678192.0,0.38454100489616394
2019-05-24,0.3935999870300293,0.38347798585891724,0.38480401039123535,0.38703998923301697,1363572843.0,0.38703998923301697
2019-05-25,0.4098590016365051,0.37944701313972473,0.387129008769989,0.40841299295425415,1848938650.0,0.40841299295425415
2019-05-26,0.4403739869594574,0.4070209860801697,0.40839698910713196,0.4341680109500885,2736949591.0,0.4341680109500885
2019-05-27,0.4538869857788086,0.4210210144519806,0.4337809979915619,0.4465489983558655,3193961851.0,0.4465489983558655
2019-05-28,0.45327699184417725,0.4243139922618866,0.4467470049858093,0.4437130093574524,2538438749.0,0.4437130093574524
2019-05-29,0.4694580137729645,0.41367700695991516,0.44378599524497986,0.4223949909210205,3527827315.0,0.4223949909210205
2019-05-30,0.44017699360847473,0.4129279851913452,0.4223319888114929,0.4385739862918854,2225730799.0,0.4385739862918854
2019-05-31,0.44084298610687256,0.4241810142993927,0.4387109875679016,0.43058300018310547,1740720642.0,0.43058300018310547
2019-06-01,0.4458650052547455,0.42979899048805237,0.4309529960155487,0.4447849988937378,1595105832.0,0.4447849988937378
2019-06-02,0.4595789909362793,0.4249489903450012,0.44467398524284363,0.4257639944553375,2544969218.0,0.4257639944553375
2019-06-03,0.4254150092601776,0.391092985868454,0.4254150092601776,0.4006670117378235,2537240038.0,0.4006670117378235
2019-06-04,0.4071570038795471,0.39268800616264343,0.400272011756897,0.4027320146560669,1768216479.0,0.4027320146560669
2019-06-05,0.4205540120601654,0.3949179947376251,0.40233299136161804,0.4195399880409241,2014934546.0,0.4195399880409241
2019-06-06,0.4305320084095001,0.41600099205970764,0.41954800486564636,0.42313000559806824,1659632775.0,0.42313000559806824
2019-06-07,0.4251149892807007,0.40766701102256775,0.42326098680496216,0.41241100430488586,1244578044.0,0.41241100430488586
2019-06-08,0.4136129915714264,0.37996700406074524,0.4126890003681183,0.388265997171402,1575002838.0,0.388265997171402
2019-06-09,0.4046719968318939,0.383884996175766,0.3881860077381134,0.4004270136356354,1477656039.0,0.4004270136356354
2019-06-10,0.40205299854278564,0.38719600439071655,0.4006739854812622,0.3942610025405884,1186383476.0,0.3942610025405884
2019-06-11,0.4031830132007599,0.390625,0.3943510055541992,0.4017600119113922,1221700743.0,0.4017600119113922
2019-06-12,0.40745899081230164,0.3993520140647888,0.40169599652290344,0.40088701248168945,1209093571.0,0.40088701248168945
