Date,Open*,High,Low,Close**,Volume,Market Cap
1-Apr-21,$0.05 ,$0.07 ,$0.05 ,$0.06 ,"$5,816,046,822 ","$7,996,434,168 "
31-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$653,389,282 ","$6,921,249,082 "
30-Mar-21,$0.05 ,$0.06 ,$0.05 ,$0.05 ,"$728,906,171 ","$6,951,867,440 "
29-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$537,919,140 ","$6,970,630,600 "
28-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$460,472,975 ","$6,924,335,588 "
27-Mar-21,$0.05 ,$0.06 ,$0.05 ,$0.05 ,"$753,844,053 ","$7,011,100,665 "
26-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$776,280,028 ","$6,955,497,857 "
25-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,084,214,116 ","$6,632,093,766 "
24-Mar-21,$0.05 ,$0.06 ,$0.05 ,$0.05 ,"$934,537,959 ","$6,664,029,763 "
23-Mar-21,$0.05 ,$0.06 ,$0.05 ,$0.05 ,"$1,040,781,777 ","$6,902,245,900 "
22-Mar-21,$0.06 ,$0.06 ,$0.05 ,$0.05 ,"$696,918,565 ","$7,082,689,335 "
21-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$759,592,996 ","$7,374,772,308 "
20-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,012,934,488 ","$7,596,414,495 "
19-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$964,747,809 ","$7,514,154,611 "
18-Mar-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$909,777,445 ","$7,391,550,949 "
17-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$861,926,643 ","$7,425,583,380 "
16-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,393,771,913 ","$7,547,720,122 "
15-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,738,710,876 ","$7,351,218,571 "
14-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$2,752,132,530 ","$7,544,115,603 "
13-Mar-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,869,833,076 ","$8,037,692,870 "
12-Mar-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,287,767,221 ","$7,125,032,152 "
11-Mar-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,233,383,425 ","$7,197,497,882 "
10-Mar-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,534,489,620 ","$7,207,816,086 "
9-Mar-21,$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$2,466,159,943 ","$7,463,686,738 "
8-Mar-21,$0.05 ,$0.06 ,$0.05 ,$0.06 ,"$3,554,150,800 ","$7,971,280,044 "
7-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$945,455,832 ","$6,706,005,852 "
6-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,480,482,384 ","$6,558,965,902 "
5-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,173,113,591 ","$6,381,297,708 "
4-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,170,617,084 ","$6,437,196,942 "
3-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,093,877,445 ","$6,506,425,615 "
2-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,346,282,318 ","$6,463,312,203 "
1-Mar-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,494,427,207 ","$6,505,875,328 "
28-Feb-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,408,101,260 ","$6,177,710,994 "
27-Feb-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,286,229,526 ","$6,438,192,652 "
26-Feb-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$1,694,323,466 ","$6,488,523,369 "
25-Feb-21,$0.06 ,$0.06 ,$0.05 ,$0.05 ,"$2,356,982,022 ","$6,447,664,671 "
24-Feb-21,$0.05 ,$0.06 ,$0.05 ,$0.06 ,"$4,148,511,571 ","$7,267,918,251 "
23-Feb-21,$0.05 ,$0.05 ,$0.04 ,$0.05 ,"$2,394,345,361 ","$6,089,686,351 "
22-Feb-21,$0.06 ,$0.06 ,$0.05 ,$0.05 ,"$3,366,757,324 ","$6,902,725,620 "
21-Feb-21,$0.05 ,$0.06 ,$0.05 ,$0.06 ,"$2,450,293,068 ","$7,191,635,972 "
20-Feb-21,$0.06 ,$0.06 ,$0.05 ,$0.05 ,"$3,175,468,554 ","$6,985,943,091 "
19-Feb-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$2,949,251,418 ","$7,082,160,843 "
18-Feb-21,$0.05 ,$0.06 ,$0.05 ,$0.06 ,"$4,551,943,638 ","$7,646,763,727 "
17-Feb-21,$0.05 ,$0.05 ,$0.05 ,$0.05 ,"$2,976,148,723 ","$6,340,534,302 "
16-Feb-21,$0.06 ,$0.06 ,$0.05 ,$0.05 ,"$3,409,478,696 ","$6,872,026,263 "
15-Feb-21,$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$4,944,804,938 ","$7,265,519,863 "
14-Feb-21,$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$3,984,667,628 ","$8,028,048,754 "
13-Feb-21,$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$2,618,049,766 ","$8,529,400,211 "
12-Feb-21,$0.07 ,$0.07 ,$0.06 ,$0.07 ,"$4,190,843,784 ","$8,992,978,136 "
11-Feb-21,$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$3,818,556,739 ","$8,941,609,529 "
10-Feb-21,$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$6,785,088,422 ","$9,353,895,799 "
9-Feb-21,$0.08 ,$0.08 ,$0.07 ,$0.07 ,"$7,348,840,814 ","$8,990,202,084 "
8-Feb-21,$0.08 ,$0.08 ,$0.06 ,$0.08 ,"$12,844,375,210 ","$10,112,456,103 "
7-Feb-21,$0.06 ,$0.08 ,$0.05 ,$0.08 ,"$14,261,024,073 ","$10,105,792,829 "
6-Feb-21,$0.05 ,$0.06 ,$0.04 ,$0.06 ,"$5,946,101,275 ","$7,387,203,762 "
5-Feb-21,$0.05 ,$0.05 ,$0.04 ,$0.05 ,"$6,136,160,058 ","$6,019,284,098 "
4-Feb-21,$0.04 ,$0.06 ,$0.04 ,$0.05 ,"$13,040,837,601 ","$6,833,498,776 "
3-Feb-21,$0.03 ,$0.04 ,$0.03 ,$0.04 ,"$3,146,856,788 ","$4,759,532,731 "
2-Feb-21,$0.03 ,$0.03 ,$0.03 ,$0.03 ,"$3,090,896,595 ","$4,041,088,459 "
1-Feb-21,$0.04 ,$0.04 ,$0.03 ,$0.03 ,"$6,319,224,026 ","$4,470,660,189 "
31-Jan-21,$0.03 ,$0.05 ,$0.03 ,$0.04 ,"$8,548,997,882 ","$4,767,745,805 "
30-Jan-21,$0.05 ,$0.05 ,$0.02 ,$0.03 ,"$8,735,576,553 ","$3,611,147,492 "
29-Jan-21,$0.04 ,$0.08 ,$0.03 ,$0.05 ,"$25,403,310,432 ","$6,043,762,706 "
28-Jan-21,$0.01 ,$0.03 ,$0.01 ,$0.03 ,"$10,971,544,561 ","$4,367,344,237 "
27-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$204,797,186 ","$958,548,726 "
26-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$161,173,749 ","$1,057,483,330 "
25-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$180,820,875 ","$1,073,809,066 "
24-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$162,191,977 ","$1,117,773,115 "
23-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$154,393,737 ","$1,098,702,727 "
22-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$185,490,003 ","$1,091,461,748 "
21-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$215,419,839 ","$1,045,611,058 "
20-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$220,205,442 ","$1,159,923,229 "
19-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$249,242,632 ","$1,164,676,216 "
18-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$205,025,648 ","$1,173,880,970 "
17-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$254,487,989 ","$1,160,366,066 "
16-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$258,630,480 ","$1,185,597,169 "
15-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$398,965,925 ","$1,198,824,805 "
14-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$428,369,039 ","$1,202,240,980 "
13-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$240,079,033 ","$1,102,277,644 "
12-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$333,308,457 ","$1,031,361,130 "
11-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$637,956,958 ","$1,129,945,722 "
10-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$458,583,519 ","$1,260,915,514 "
9-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$485,842,353 ","$1,303,561,985 "
8-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$394,462,164 ","$1,258,947,804 "
7-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$520,644,706 ","$1,245,523,630 "
6-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$749,915,516 ","$1,337,772,240 "
5-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$687,256,067 ","$1,268,003,964 "
4-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$1,372,398,979 ","$1,248,286,672 "
3-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$2,707,003,608 ","$1,248,577,459 "
2-Jan-21,$0.01 ,$0.01 ,$0.01 ,$0.01 ,"$3,421,562,680 ","$1,356,280,740 "
1-Jan-21,$0.00 ,$0.01 ,$0.00 ,$0.01 ,"$228,961,515 ","$726,323,311 "
31-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$85,498,337 ","$598,149,001 "
30-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$94,834,499 ","$592,113,775 "
29-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$90,876,497 ","$573,014,174 "
28-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$99,641,525 ","$586,399,767 "
27-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$154,526,399 ","$580,710,699 "
26-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$151,728,507 ","$573,747,738 "
25-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$136,819,917 ","$584,963,464 "
24-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$143,405,580 ","$583,425,690 "
23-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$205,080,908 ","$480,893,678 "
22-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$239,288,785 ","$575,304,225 "
21-Dec-20,$0.00 ,$0.01 ,$0.00 ,$0.00 ,"$664,160,057 ","$610,925,197 "
20-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$508,066,004 ","$590,086,989 "
19-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$98,447,179 ","$500,981,993 "
18-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$101,799,430 ","$492,185,489 "
17-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$172,736,659 ","$475,751,449 "
16-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$50,989,880 ","$435,715,185 "
15-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$37,127,782 ","$408,820,668 "
14-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$36,238,516 ","$411,966,098 "
13-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$37,464,323 ","$415,120,510 "
12-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$35,466,155 ","$403,248,567 "
11-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$41,712,942 ","$392,459,836 "
10-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$33,740,988 ","$395,706,348 "
9-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$45,746,722 ","$402,483,350 "
8-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$52,702,701 ","$405,143,760 "
7-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$36,923,814 ","$425,868,467 "
6-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$40,936,574 ","$431,691,746 "
5-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$43,386,583 ","$432,723,096 "
4-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$45,062,222 ","$420,098,206 "
3-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$47,907,032 ","$436,544,288 "
2-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,705,661 ","$429,717,482 "
1-Dec-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$80,163,603 ","$424,620,891 "
30-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$68,622,736 ","$452,099,967 "
29-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$46,319,972 ","$438,924,852 "
28-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,033,650 ","$433,416,826 "
27-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$92,323,023 ","$416,865,856 "
26-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$175,520,294 ","$413,589,433 "
25-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$174,459,927 ","$474,231,349 "
24-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$266,716,036 ","$534,864,218 "
23-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$101,561,039 ","$464,109,149 "
22-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$121,660,410 ","$423,521,332 "
21-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$162,641,694 ","$446,026,143 "
20-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$57,656,465 ","$379,556,538 "
19-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$40,330,643 ","$370,193,342 "
18-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$49,460,064 ","$369,897,280 "
17-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$46,631,464 ","$373,272,247 "
16-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$52,063,283 ","$366,863,172 "
15-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$25,131,683 ","$352,792,281 "
14-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$30,334,380 ","$352,447,343 "
13-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$29,217,750 ","$358,567,478 "
12-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$24,028,261 ","$353,134,919 "
11-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$33,138,759 ","$351,821,931 "
10-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$39,633,173 ","$349,808,435 "
9-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$28,124,348 ","$339,114,621 "
8-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$22,754,531 ","$344,300,015 "
7-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$44,610,219 ","$339,187,040 "
6-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$54,267,546 ","$350,479,044 "
5-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$31,611,963 ","$332,278,228 "
4-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$52,552,651 ","$321,632,249 "
3-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,871,653 ","$320,878,482 "
2-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$50,142,376 ","$319,510,588 "
1-Nov-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$45,528,682 ","$327,678,835 "
31-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$56,189,318 ","$326,906,027 "
30-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$63,444,097 ","$329,715,649 "
29-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,929,515 ","$327,434,298 "
28-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$72,848,720 ","$329,216,495 "
27-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$78,927,089 ","$339,540,412 "
26-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$122,152,251 ","$339,741,433 "
25-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,532,388 ","$336,485,100 "
24-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$44,797,614 ","$335,479,644 "
23-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$46,856,082 ","$335,619,978 "
22-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$44,976,453 ","$336,576,292 "
21-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$45,017,115 ","$333,445,208 "
20-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$65,577,101 ","$329,683,335 "
19-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$91,049,562 ","$328,231,586 "
18-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$72,298,803 ","$327,781,395 "
17-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$125,692,391 ","$327,064,296 "
16-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$117,882,236 ","$330,951,793 "
15-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$83,794,207 ","$328,454,705 "
14-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$87,293,434 ","$334,052,394 "
13-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$76,963,142 ","$333,761,625 "
12-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$101,246,789 ","$338,543,787 "
11-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$107,632,465 ","$338,568,241 "
10-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$96,632,426 ","$336,111,690 "
9-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$100,051,523 ","$335,821,980 "
