Date,Open*,High,Low,Close**,Volume,Market Cap
31-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$61,468,463,255 ","$20,939,440,705 "
30-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$72,666,964,921 ","$20,893,813,528 "
29-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$76,792,619,209 ","$20,812,479,543 "
28-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$76,757,036,205 ","$20,791,781,913 "
27-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$95,264,858,228 ","$20,729,387,121 "
26-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$70,249,332,948 ","$20,682,693,558 "
25-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$69,379,207,764 ","$20,687,636,701 "
24-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$70,696,999,694 ","$20,531,759,416 "
23-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$85,019,037,325 ","$20,459,114,820 "
22-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$72,277,839,948 ","$20,387,249,195 "
21-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$70,204,823,309 ","$20,301,832,634 "
20-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$62,633,975,828 ","$20,293,091,730 "
19-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$59,773,866,553 ","$20,120,367,514 "
18-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$68,567,341,447 ","$20,056,228,135 "
17-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$107,057,692,974 ","$19,994,596,727 "
16-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$65,892,006,749 ","$19,779,356,101 "
15-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$41,060,539,775 ","$19,782,914,877 "
14-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$34,855,969,067 ","$19,833,641,700 "
13-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$39,919,658,599 ","$19,834,034,805 "
12-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$37,175,152,958 ","$19,826,181,940 "
11-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$46,855,379,778 ","$19,778,053,308 "
10-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$42,906,892,986 ","$19,758,499,141 "
9-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$58,645,762,362 ","$19,721,357,390 "
8-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$51,018,510,966 ","$19,707,994,302 "
7-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$41,553,114,205 ","$19,693,247,298 "
6-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$41,702,527,218 ","$19,683,467,751 "
5-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$46,459,783,524 ","$19,645,340,054 "
4-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$57,391,362,137 ","$19,537,072,295 "
3-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$53,438,971,741 ","$19,466,986,495 "
2-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$65,320,503,081 ","$19,417,653,464 "
1-Dec-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$91,231,924,619 ","$19,379,236,734 "
30-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$78,422,057,481 ","$19,134,597,304 "
29-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$56,283,936,388 ","$19,126,891,188 "
28-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$59,622,219,575 ","$19,057,337,380 "
27-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$71,012,323,469 ","$18,980,402,374 "
26-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$114,616,849,233 ","$18,996,225,427 "
25-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$86,889,311,262 ","$18,655,472,843 "
24-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$99,911,012,514 ","$18,650,896,567 "
23-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$85,808,045,491 ","$18,501,087,258 "
22-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$80,187,383,235 ","$18,454,866,337 "
21-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$77,062,206,041 ","$18,354,801,632 "
20-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$58,285,960,281 ","$18,194,259,218 "
19-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$53,334,422,091 ","$18,129,139,982 "
18-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$68,784,549,701 ","$18,025,791,690 "
17-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$55,094,987,084 ","$17,964,515,939 "
16-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$43,959,721,427 ","$17,874,210,107 "
15-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$34,845,215,193 ","$17,878,397,979 "
14-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$37,625,148,237 ","$17,838,172,794 "
13-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$43,464,032,776 ","$17,703,110,178 "
12-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$43,616,955,783 ","$17,560,143,157 "
11-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$42,668,662,479 ","$17,474,058,290 "
10-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$38,577,912,936 ","$17,360,230,054 "
9-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$46,110,330,836 ","$17,272,054,595 "
8-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$36,518,314,883 ","$17,210,335,409 "
7-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$56,226,369,647 ","$17,153,778,949 "
6-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$52,898,738,178 ","$16,990,926,302 "
5-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$50,361,326,125 ","$16,865,673,902 "
4-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$51,351,488,942 ","$16,772,875,580 "
3-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$45,019,168,827 ","$16,707,324,625 "
2-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$47,077,503,200 ","$16,678,325,554 "
1-Nov-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$34,361,640,768 ","$16,660,908,761 "
31-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$42,514,424,089 ","$16,657,642,843 "
30-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$48,310,061,722 ","$16,547,512,717 "
29-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$45,899,362,605 ","$16,500,217,958 "
28-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$54,295,663,450 ","$16,447,158,497 "
27-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$50,594,554,703 ","$16,373,107,903 "
26-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$53,856,600,950 ","$16,342,404,839 "
25-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$37,992,408,340 ","$16,284,768,872 "
24-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$38,024,192,721 ","$16,251,194,774 "
23-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$45,364,336,403 ","$16,146,334,298 "
22-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$51,457,694,149 ","$15,914,538,960 "
21-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$60,904,084,735 ","$15,926,349,869 "
20-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$43,872,844,120 ","$15,873,010,886 "
19-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$35,567,986,142 ","$15,846,170,308 "
18-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$29,893,695,719 ","$15,829,362,025 "
17-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$31,063,236,700 ","$15,817,975,341 "
16-Oct-20,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$42,355,198,410 ","$15,787,627,471 "
