Date,Open*,High,Low,Close**,Volume,Market Cap
9-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,342,690,520 ","$23,252,675,130 "
8-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,790,193,245 ","$23,163,391,427 "
7-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,862,347,845 ","$23,088,855,996 "
6-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,383,139,177 ","$23,003,536,496 "
5-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,876,582,877 ","$22,912,903,574 "
4-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,570,089,020 ","$22,896,455,411 "
3-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,167,192,412 ","$22,853,602,333 "
2-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,776,182,592 ","$22,793,506,953 "
1-Jun-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,999,280,287 ","$22,666,917,055 "
31-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,333,931,932 ","$22,628,794,881 "
30-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,190,418,517 ","$22,421,676,957 "
29-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,227,562,471 ","$22,230,727,828 "
28-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,707,603,887 ","$22,101,934,365 "
27-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,971,138,940 ","$22,033,952,477 "
26-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,604,239,878 ","$21,569,274,597 "
25-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,043,007,002 ","$20,927,969,767 "
24-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,286,226,504 ","$20,620,985,422 "
23-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,171,953,965 ","$14,386,222,481 "
22-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,335,609,643 ","$14,391,760,466 "
21-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,613,942,917 ","$14,386,155,673 "
20-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,382,601,764 ","$14,378,432,856 "
19-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$8,053,431,253 ","$14,379,094,941 "
18-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,070,777,038 ","$14,380,422,263 "
17-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,135,608,294 ","$14,381,592,410 "
16-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,772,657,577 ","$14,382,393,542 "
15-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,328,173,098 ","$14,381,454,393 "
14-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,146,472,043 ","$14,379,613,297 "
13-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,460,022,465 ","$14,377,632,212 "
12-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,183,988,042 ","$14,381,550,570 "
11-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,566,367,931 ","$14,382,565,068 "
10-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,173,361,075 ","$14,380,406,652 "
9-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,704,843,631 ","$14,380,909,714 "
8-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,317,458,254 ","$14,380,644,036 "
7-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,266,049,147 ","$14,381,263,993 "
6-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,220,457,984 ","$14,380,945,534 "
5-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,783,594,521 ","$14,381,849,331 "
4-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,275,014,762 ","$14,382,959,284 "
3-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,684,327,606 ","$14,381,650,985 "
2-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,366,986,801 ","$14,379,417,664 "
1-May-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,867,976,129 ","$14,382,369,888 "
30-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,906,112,907 ","$14,377,629,318 "
29-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,840,352,705 ","$11,244,901,551 "
28-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,010,047,371 ","$11,245,520,896 "
27-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,024,246,696 ","$11,242,465,861 "
26-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,285,611,608 ","$11,243,138,881 "
25-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,642,128,335 ","$11,245,293,626 "
24-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,788,061,914 ","$11,244,016,314 "
23-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,676,677,427 ","$11,243,040,139 "
22-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,112,810,473 ","$11,243,603,612 "
21-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,311,278,586 ","$11,308,463,144 "
20-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,318,491,536 ","$11,307,563,186 "
19-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,323,105,009 ","$11,306,577,613 "
18-Apr-21,$1.01 ,$1.03 ,$1.00 ,$1.00 ,"$3,829,528,301 ","$11,308,018,713 "
17-Apr-21,$1.00 ,$1.01 ,$1.00 ,$1.01 ,"$2,143,517,952 ","$11,425,630,120 "
16-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,557,259,201 ","$11,318,635,266 "
15-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,888,693,157 ","$11,310,637,809 "
14-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,400,110,758 ","$11,270,550,187 "
13-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,943,769,751 ","$10,823,831,921 "
12-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,582,588,399 ","$10,791,909,575 "
11-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,336,026,255 ","$11,065,073,074 "
10-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,642,749,490 ","$10,954,682,454 "
9-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,140,401,440 ","$10,905,870,848 "
8-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,443,171,575 ","$10,942,441,781 "
7-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,821,911,304 ","$10,785,983,094 "
6-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,519,196,566 ","$10,714,215,062 "
5-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,398,732,746 ","$10,805,209,578 "
4-Apr-21,$1.00 ,$1.01 ,$1.00 ,$1.00 ,"$1,205,342,903 ","$10,884,944,736 "
3-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,521,294,666 ","$10,650,300,099 "
2-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,645,041,684 ","$10,694,274,869 "
1-Apr-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,515,653,266 ","$10,640,299,852 "
31-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,589,845,937 ","$10,656,787,148 "
30-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,506,313,602 ","$10,672,829,323 "
29-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,535,871,374 ","$10,555,729,469 "
28-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,294,220,918 ","$10,768,922,656 "
27-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,340,283,946 ","$10,657,171,951 "
26-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,591,672,366 ","$10,588,724,708 "
25-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,646,557,726 ","$10,338,431,177 "
24-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,916,803,425 ","$10,167,631,689 "
23-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,511,795,325 ","$10,090,872,105 "
22-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,380,781,628 ","$10,036,692,734 "
21-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,265,098,606 ","$9,918,143,113 "
20-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,191,670,789 ","$9,848,966,630 "
19-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,472,879,184 ","$9,767,228,911 "
18-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,525,693,757 ","$9,481,988,796 "
17-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,782,793,504 ","$9,352,365,810 "
16-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,868,824,949 ","$9,278,101,102 "
15-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,927,366,887 ","$9,337,446,568 "
14-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,544,999,695 ","$9,276,209,312 "
13-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,044,348,842 ","$9,266,074,221 "
12-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,612,404,621 ","$9,135,678,065 "
11-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,487,841,641 ","$9,130,585,980 "
10-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,751,024,086 ","$8,967,187,808 "
9-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,683,029,544 ","$8,982,652,500 "
8-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,441,044,445 ","$8,934,282,355 "
7-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,215,837,774 ","$8,969,172,584 "
6-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,275,477,009 ","$8,822,775,167 "
5-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,973,917,285 ","$8,674,150,228 "
4-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,665,593,866 ","$8,655,539,972 "
3-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,905,564,606 ","$8,669,892,780 "
2-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,949,254,169 ","$8,752,919,055 "
1-Mar-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,740,798,094 ","$8,866,076,772 "
28-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,268,777,551 ","$8,897,551,099 "
27-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,776,838,289 ","$8,658,975,906 "
26-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,459,413,406 ","$8,594,704,362 "
25-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,301,651,550 ","$8,328,439,670 "
24-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,427,751,206 ","$8,132,862,060 "
23-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,522,385,569 ","$7,981,667,377 "
22-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,584,165,265 ","$7,860,140,257 "
21-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,945,631,587 ","$7,738,071,713 "
20-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,471,881,936 ","$7,576,682,026 "
19-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,321,201,287 ","$7,285,741,130 "
18-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,094,266,690 ","$7,285,707,194 "
17-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,132,590,491 ","$7,284,211,261 "
16-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,062,438,717 ","$7,286,203,416 "
15-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,214,311,704 ","$7,285,655,980 "
14-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,913,316,177 ","$7,285,556,445 "
13-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,279,143,401 ","$7,110,307,300 "
12-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,186,409,043 ","$6,870,659,117 "
11-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,045,704,986 ","$6,832,641,665 "
10-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,156,624,147 ","$6,733,960,451 "
9-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,689,656,162 ","$6,562,229,836 "
8-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,791,932,105 ","$6,439,708,622 "
7-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,416,867,095 ","$6,439,675,444 "
6-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,802,646,232 ","$6,350,202,802 "
5-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,722,650,454 ","$6,283,928,742 "
4-Feb-21,$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$1,864,772,386 ","$6,077,850,665 "
