Date,Open*,High,Low,Close**,Volume,Market Cap
30-Mar-21,$0.57 ,$0.59 ,$0.56 ,$0.57 ,"$3,831,603,058 ","$25,737,663,165 "
29-Mar-21,$0.55 ,$0.57 ,$0.55 ,$0.57 ,"$3,549,650,231 ","$25,783,622,951 "
28-Mar-21,$0.55 ,$0.56 ,$0.55 ,$0.55 ,"$2,795,107,715 ","$25,006,533,342 "
27-Mar-21,$0.57 ,$0.58 ,$0.54 ,$0.55 ,"$3,684,247,475 ","$24,992,351,034 "
26-Mar-21,$0.52 ,$0.57 ,$0.52 ,$0.57 ,"$5,807,865,028 ","$25,746,588,636 "
25-Mar-21,$0.49 ,$0.53 ,$0.47 ,$0.52 ,"$6,061,921,454 ","$23,496,509,077 "
24-Mar-21,$0.56 ,$0.56 ,$0.47 ,$0.49 ,"$5,446,433,135 ","$22,195,159,228 "
23-Mar-21,$0.55 ,$0.60 ,$0.54 ,$0.56 ,"$7,610,195,005 ","$25,271,657,446 "
22-Mar-21,$0.52 ,$0.60 ,$0.51 ,$0.55 ,"$9,732,075,816 ","$24,969,563,563 "
21-Mar-21,$0.53 ,$0.55 ,$0.50 ,$0.52 ,"$5,539,749,484 ","$23,602,621,699 "
20-Mar-21,$0.47 ,$0.55 ,$0.47 ,$0.53 ,"$6,757,879,312 ","$23,927,507,591 "
19-Mar-21,$0.47 ,$0.48 ,$0.46 ,$0.47 ,"$2,626,051,305 ","$21,393,057,091 "
18-Mar-21,$0.47 ,$0.49 ,$0.46 ,$0.47 ,"$3,265,976,425 ","$21,472,444,568 "
17-Mar-21,$0.46 ,$0.48 ,$0.46 ,$0.47 ,"$4,341,765,347 ","$21,449,637,130 "
16-Mar-21,$0.44 ,$0.51 ,$0.43 ,$0.46 ,"$7,382,009,786 ","$21,003,902,721 "
15-Mar-21,$0.44 ,$0.45 ,$0.43 ,$0.44 ,"$3,116,009,271 ","$19,866,760,408 "
14-Mar-21,$0.46 ,$0.46 ,$0.44 ,$0.44 ,"$2,509,435,800 ","$20,073,643,665 "
13-Mar-21,$0.44 ,$0.46 ,$0.44 ,$0.46 ,"$3,212,270,555 ","$20,882,422,750 "
12-Mar-21,$0.45 ,$0.46 ,$0.43 ,$0.44 ,"$3,326,213,717 ","$20,029,110,602 "
11-Mar-21,$0.46 ,$0.46 ,$0.44 ,$0.45 ,"$3,186,670,815 ","$20,566,192,323 "
10-Mar-21,$0.49 ,$0.49 ,$0.46 ,$0.46 ,"$3,271,277,631 ","$21,029,601,065 "
9-Mar-21,$0.47 ,$0.49 ,$0.47 ,$0.49 ,"$3,020,728,025 ","$22,065,800,899 "
8-Mar-21,$0.47 ,$0.49 ,$0.46 ,$0.47 ,"$3,587,390,975 ","$21,503,227,135 "
7-Mar-21,$0.47 ,$0.47 ,$0.46 ,$0.47 ,"$2,364,586,464 ","$21,197,655,055 "
6-Mar-21,$0.46 ,$0.47 ,$0.45 ,$0.47 ,"$2,758,849,692 ","$21,117,695,564 "
5-Mar-21,$0.49 ,$0.49 ,$0.45 ,$0.46 ,"$4,288,262,516 ","$20,800,453,451 "
4-Mar-21,$0.45 ,$0.49 ,$0.44 ,$0.49 ,"$6,027,421,637 ","$22,093,842,734 "
3-Mar-21,$0.44 ,$0.47 ,$0.43 ,$0.45 ,"$3,304,301,858 ","$20,444,486,466 "
2-Mar-21,$0.45 ,$0.45 ,$0.42 ,$0.44 ,"$3,388,591,213 ","$19,834,171,592 "
1-Mar-21,$0.42 ,$0.45 ,$0.41 ,$0.45 ,"$3,547,533,777 ","$20,306,685,603 "
28-Feb-21,$0.44 ,$0.44 ,$0.40 ,$0.41 ,"$4,325,860,134 ","$18,840,545,903 "
27-Feb-21,$0.43 ,$0.46 ,$0.43 ,$0.44 ,"$4,756,622,833 ","$19,878,291,691 "
26-Feb-21,$0.43 ,$0.45 ,$0.42 ,$0.43 ,"$6,476,253,874 ","$19,428,392,307 "
25-Feb-21,$0.47 ,$0.48 ,$0.43 ,$0.43 ,"$5,952,353,924 ","$19,729,119,199 "
24-Feb-21,$0.47 ,$0.50 ,$0.45 ,$0.47 ,"$8,015,468,859 ","$21,423,051,553 "
23-Feb-21,$0.57 ,$0.57 ,$0.38 ,$0.47 ,"$14,359,021,786 ","$21,501,649,334 "
22-Feb-21,$0.55 ,$0.64 ,$0.52 ,$0.57 ,"$18,769,236,632 ","$25,959,351,669 "
21-Feb-21,$0.52 ,$0.56 ,$0.51 ,$0.55 ,"$6,569,716,153 ","$24,906,840,534 "
20-Feb-21,$0.57 ,$0.58 ,$0.48 ,$0.52 ,"$7,892,199,926 ","$23,497,139,197 "
19-Feb-21,$0.53 ,$0.58 ,$0.52 ,$0.57 ,"$6,896,487,164 ","$25,744,927,541 "
18-Feb-21,$0.54 ,$0.56 ,$0.52 ,$0.53 ,"$5,621,706,995 ","$24,174,607,717 "
17-Feb-21,$0.52 ,$0.55 ,$0.50 ,$0.54 ,"$9,332,962,077 ","$24,315,547,799 "
16-Feb-21,$0.55 ,$0.58 ,$0.49 ,$0.52 ,"$10,310,430,732 ","$23,648,505,355 "
15-Feb-21,$0.59 ,$0.60 ,$0.52 ,$0.55 ,"$10,563,510,365 ","$24,922,969,086 "
14-Feb-21,$0.63 ,$0.63 ,$0.57 ,$0.59 ,"$10,460,949,240 ","$26,978,760,718 "
13-Feb-21,$0.61 ,$0.64 ,$0.55 ,$0.63 ,"$14,161,115,005 ","$28,558,959,198 "
12-Feb-21,$0.52 ,$0.61 ,$0.52 ,$0.61 ,"$13,950,086,407 ","$27,632,542,730 "
11-Feb-21,$0.50 ,$0.53 ,$0.50 ,$0.52 ,"$8,979,459,920 ","$23,827,421,835 "
10-Feb-21,$0.47 ,$0.53 ,$0.47 ,$0.50 ,"$13,793,347,172 ","$22,858,444,785 "
9-Feb-21,$0.45 ,$0.49 ,$0.45 ,$0.47 ,"$9,634,769,935 ","$21,430,272,599 "
8-Feb-21,$0.42 ,$0.46 ,$0.41 ,$0.45 ,"$8,180,714,581 ","$20,327,474,410 "
7-Feb-21,$0.44 ,$0.45 ,$0.40 ,$0.42 ,"$7,495,069,765 ","$18,976,956,807 "
6-Feb-21,$0.45 ,$0.45 ,$0.43 ,$0.44 ,"$7,625,571,666 ","$19,936,712,822 "
5-Feb-21,$0.45 ,$0.46 ,$0.43 ,$0.45 ,"$10,229,060,640 ","$20,433,948,824 "
4-Feb-21,$0.39 ,$0.47 ,$0.38 ,$0.45 ,"$13,193,400,182 ","$20,270,587,945 "
3-Feb-21,$0.37 ,$0.41 ,$0.37 ,$0.39 ,"$8,672,301,822 ","$17,866,022,515 "
2-Feb-21,$0.37 ,$0.40 ,$0.34 ,$0.37 ,"$12,756,138,062 ","$16,766,345,436 "
1-Feb-21,$0.49 ,$0.74 ,$0.36 ,$0.37 ,"$34,974,233,953 ","$16,867,989,812 "
31-Jan-21,$0.44 ,$0.50 ,$0.39 ,$0.49 ,"$24,394,851,756 ","$22,353,042,408 "
30-Jan-21,$0.28 ,$0.49 ,$0.28 ,$0.44 ,"$24,417,465,997 ","$19,988,871,043 "
29-Jan-21,$0.27 ,$0.31 ,$0.26 ,$0.28 ,"$8,031,899,348 ","$12,812,456,128 "
28-Jan-21,$0.25 ,$0.27 ,$0.25 ,$0.26 ,"$2,793,379,611 ","$11,992,206,363 "
27-Jan-21,$0.27 ,$0.27 ,$0.25 ,$0.25 ,"$2,940,937,079 ","$11,439,248,738 "
26-Jan-21,$0.27 ,$0.27 ,$0.26 ,$0.27 ,"$2,790,821,503 ","$12,205,812,184 "
25-Jan-21,$0.27 ,$0.28 ,$0.27 ,$0.27 ,"$2,925,493,997 ","$12,217,714,233 "
24-Jan-21,$0.27 ,$0.28 ,$0.27 ,$0.27 ,"$2,472,431,875 ","$12,418,387,933 "
23-Jan-21,$0.27 ,$0.28 ,$0.27 ,$0.27 ,"$3,018,882,841 ","$12,341,790,398 "
22-Jan-21,$0.27 ,$0.28 ,$0.24 ,$0.27 ,"$4,501,765,714 ","$12,386,155,167 "
21-Jan-21,$0.30 ,$0.31 ,$0.26 ,$0.27 ,"$4,453,463,443 ","$12,211,250,678 "
20-Jan-21,$0.29 ,$0.31 ,$0.28 ,$0.30 ,"$4,528,341,598 ","$13,463,112,369 "
19-Jan-21,$0.28 ,$0.33 ,$0.28 ,$0.29 ,"$5,583,136,815 ","$13,363,027,569 "
18-Jan-21,$0.28 ,$0.29 ,$0.27 ,$0.28 ,"$3,239,112,861 ","$12,929,668,504 "
17-Jan-21,$0.28 ,$0.29 ,$0.27 ,$0.28 ,"$3,488,557,208 ","$12,594,335,138 "
16-Jan-21,$0.28 ,$0.30 ,$0.28 ,$0.28 ,"$4,116,256,007 ","$12,721,680,326 "
15-Jan-21,$0.30 ,$0.30 ,$0.26 ,$0.28 ,"$4,955,409,029 ","$12,731,539,391 "
14-Jan-21,$0.31 ,$0.31 ,$0.28 ,$0.30 ,"$5,277,189,444 ","$13,414,071,298 "
13-Jan-21,$0.29 ,$0.31 ,$0.29 ,$0.31 ,"$4,831,812,051 ","$13,874,553,414 "
12-Jan-21,$0.29 ,$0.31 ,$0.28 ,$0.29 ,"$6,557,418,314 ","$13,263,566,887 "
11-Jan-21,$0.32 ,$0.32 ,$0.26 ,$0.29 ,"$9,787,288,503 ","$13,117,452,414 "
10-Jan-21,$0.33 ,$0.37 ,$0.29 ,$0.32 ,"$9,647,740,012 ","$14,453,755,388 "
9-Jan-21,$0.32 ,$0.34 ,$0.31 ,$0.33 ,"$7,184,429,145 ","$14,843,313,424 "
8-Jan-21,$0.33 ,$0.35 ,$0.29 ,$0.32 ,"$9,825,829,516 ","$14,675,925,485 "
7-Jan-21,$0.25 ,$0.37 ,$0.25 ,$0.33 ,"$15,955,049,240 ","$14,801,803,205 "
6-Jan-21,$0.23 ,$0.27 ,$0.22 ,$0.25 ,"$7,552,726,810 ","$11,391,651,582 "
5-Jan-21,$0.24 ,$0.24 ,$0.22 ,$0.23 ,"$5,378,491,929 ","$10,295,369,035 "
4-Jan-21,$0.23 ,$0.26 ,$0.22 ,$0.24 ,"$6,141,918,380 ","$10,746,094,508 "
3-Jan-21,$0.22 ,$0.24 ,$0.22 ,$0.23 ,"$5,109,898,871 ","$10,254,417,777 "
2-Jan-21,$0.24 ,$0.24 ,$0.22 ,$0.22 ,"$4,773,658,725 ","$10,064,026,551 "
1-Jan-21,$0.22 ,$0.25 ,$0.22 ,$0.24 ,"$5,888,429,287 ","$10,780,931,627 "
31-Dec-20,$0.21 ,$0.23 ,$0.21 ,$0.22 ,"$5,363,979,601 ","$9,981,874,643 "
30-Dec-20,$0.22 ,$0.24 ,$0.19 ,$0.21 ,"$8,894,036,560 ","$9,617,853,652 "
29-Dec-20,$0.25 ,$0.25 ,$0.17 ,$0.22 ,"$12,970,077,098 ","$10,032,565,433 "
28-Dec-20,$0.28 ,$0.31 ,$0.24 ,$0.25 ,"$8,389,871,765 ","$11,258,302,527 "
27-Dec-20,$0.29 ,$0.31 ,$0.27 ,$0.28 ,"$9,250,325,478 ","$12,851,124,973 "
26-Dec-20,$0.32 ,$0.32 ,$0.29 ,$0.29 ,"$9,984,475,081 ","$13,381,179,323 "
25-Dec-20,$0.34 ,$0.38 ,$0.29 ,$0.32 ,"$16,321,189,804 ","$14,442,592,187 "
24-Dec-20,$0.26 ,$0.37 ,$0.24 ,$0.34 ,"$16,742,652,289 ","$15,338,322,460 "
23-Dec-20,$0.45 ,$0.45 ,$0.22 ,$0.26 ,"$19,793,483,656 ","$11,741,555,006 "
22-Dec-20,$0.52 ,$0.52 ,$0.41 ,$0.45 ,"$15,134,323,976 ","$20,361,343,191 "
21-Dec-20,$0.56 ,$0.57 ,$0.50 ,$0.52 ,"$9,852,685,075 ","$23,471,317,699 "
20-Dec-20,$0.58 ,$0.59 ,$0.54 ,$0.56 ,"$9,611,613,770 ","$25,247,252,305 "
19-Dec-20,$0.58 ,$0.60 ,$0.57 ,$0.58 ,"$11,188,586,674 ","$26,296,322,781 "
18-Dec-20,$0.58 ,$0.61 ,$0.55 ,$0.58 ,"$14,936,843,250 ","$26,528,677,892 "
17-Dec-20,$0.57 ,$0.65 ,$0.55 ,$0.58 ,"$21,429,914,951 ","$26,183,450,958 "
16-Dec-20,$0.47 ,$0.57 ,$0.44 ,$0.57 ,"$15,158,282,218 ","$25,817,986,327 "
15-Dec-20,$0.50 ,$0.51 ,$0.47 ,$0.47 ,"$9,052,977,849 ","$21,326,732,025 "
14-Dec-20,$0.51 ,$0.52 ,$0.49 ,$0.50 ,"$7,110,439,196 ","$22,598,131,537 "
13-Dec-20,$0.51 ,$0.53 ,$0.49 ,$0.51 ,"$8,534,780,504 ","$23,222,510,729 "
12-Dec-20,$0.55 ,$0.55 ,$0.49 ,$0.51 ,"$10,925,057,158 ","$22,992,625,207 "
11-Dec-20,$0.57 ,$0.58 ,$0.53 ,$0.55 ,"$10,708,202,570 ","$24,812,540,805 "
10-Dec-20,$0.58 ,$0.59 ,$0.56 ,$0.57 ,"$9,695,432,997 ","$25,986,225,091 "
9-Dec-20,$0.56 ,$0.60 ,$0.51 ,$0.58 ,"$12,648,574,700 ","$26,468,599,510 "
8-Dec-20,$0.61 ,$0.61 ,$0.55 ,$0.56 ,"$8,302,771,172 ","$25,345,915,393 "
7-Dec-20,$0.62 ,$0.62 ,$0.59 ,$0.61 ,"$7,718,537,440 ","$27,605,614,509 "
6-Dec-20,$0.58 ,$0.63 ,$0.58 ,$0.62 ,"$10,280,250,882 ","$28,100,510,377 "
5-Dec-20,$0.56 ,$0.60 ,$0.55 ,$0.58 ,"$8,565,677,726 ","$26,494,306,276 "
4-Dec-20,$0.63 ,$0.63 ,$0.55 ,$0.56 ,"$9,629,062,989 ","$25,263,077,880 "
3-Dec-20,$0.63 ,$0.64 ,$0.62 ,$0.63 ,"$9,884,297,219 ","$28,627,830,442 "
2-Dec-20,$0.61 ,$0.64 ,$0.60 ,$0.63 ,"$12,874,875,863 ","$28,555,757,296 "
1-Dec-20,$0.66 ,$0.68 ,$0.59 ,$0.61 ,"$16,985,355,820 ","$27,786,451,402 "
30-Nov-20,$0.61 ,$0.67 ,$0.60 ,$0.66 ,"$17,398,359,053 ","$30,117,263,916 "
29-Nov-20,$0.63 ,$0.63 ,$0.59 ,$0.61 ,"$15,391,721,339 ","$27,492,190,918 "
28-Nov-20,$0.56 ,$0.64 ,$0.54 ,$0.63 ,"$17,173,561,815 ","$28,370,848,654 "
27-Nov-20,$0.53 ,$0.59 ,$0.51 ,$0.56 ,"$18,713,160,692 ","$25,361,792,213 "
26-Nov-20,$0.63 ,$0.65 ,$0.46 ,$0.53 ,"$23,673,915,793 ","$24,171,460,090 "
25-Nov-20,$0.69 ,$0.72 ,$0.60 ,$0.64 ,"$23,569,614,498 ","$28,818,036,071 "
24-Nov-20,$0.61 ,$0.77 ,$0.58 ,$0.69 ,"$32,826,193,388 ","$31,385,647,148 "
23-Nov-20,$0.44 ,$0.61 ,$0.43 ,$0.61 ,"$20,715,303,968 ","$27,842,882,655 "
22-Nov-20,$0.46 ,$0.49 ,$0.41 ,$0.44 ,"$19,097,682,286 ","$20,112,122,024 "
21-Nov-20,$0.33 ,$0.46 ,$0.33 ,$0.46 ,"$16,206,296,041 ","$20,775,895,361 "
20-Nov-20,$0.30 ,$0.33 ,$0.30 ,$0.33 ,"$6,283,633,942 ","$14,870,727,963 "
19-Nov-20,$0.29 ,$0.31 ,$0.28 ,$0.30 ,"$5,230,574,728 ","$13,769,136,634 "
18-Nov-20,$0.30 ,$0.31 ,$0.28 ,$0.29 ,"$5,684,799,554 ","$13,336,525,350 "
17-Nov-20,$0.29 ,$0.30 ,$0.29 ,$0.30 ,"$6,002,566,535 ","$13,707,610,374 "
16-Nov-20,$0.27 ,$0.29 ,$0.27 ,$0.29 ,"$4,105,697,051 ","$12,942,110,144 "
15-Nov-20,$0.27 ,$0.28 ,$0.26 ,$0.27 ,"$3,613,774,298 ","$12,222,354,606 "
14-Nov-20,$0.27 ,$0.28 ,$0.26 ,$0.27 ,"$4,433,908,911 ","$12,163,467,828 "
13-Nov-20,$0.25 ,$0.27 ,$0.25 ,$0.27 ,"$2,989,109,717 ","$12,020,596,204 "
12-Nov-20,$0.26 ,$0.26 ,$0.25 ,$0.25 ,"$2,443,233,108 ","$11,550,299,326 "
11-Nov-20,$0.25 ,$0.26 ,$0.25 ,$0.26 ,"$2,811,079,099 ","$11,611,751,579 "
10-Nov-20,$0.25 ,$0.26 ,$0.25 ,$0.25 ,"$3,488,798,458 ","$11,505,347,387 "
9-Nov-20,$0.25 ,$0.26 ,$0.25 ,$0.25 ,"$3,079,413,903 ","$11,362,000,767 "
8-Nov-20,$0.25 ,$0.26 ,$0.25 ,$0.25 ,"$2,364,742,336 ","$11,506,594,737 "
7-Nov-20,$0.26 ,$0.27 ,$0.25 ,$0.25 ,"$3,395,345,984 ","$11,309,192,154 "
6-Nov-20,$0.25 ,$0.26 ,$0.25 ,$0.26 ,"$3,282,591,092 ","$11,710,770,063 "
5-Nov-20,$0.24 ,$0.25 ,$0.24 ,$0.25 ,"$2,949,508,995 ","$11,129,902,603 "
4-Nov-20,$0.24 ,$0.24 ,$0.23 ,$0.24 ,"$3,335,786,074 ","$10,768,360,115 "
3-Nov-20,$0.24 ,$0.24 ,$0.23 ,$0.24 ,"$3,052,524,907 ","$10,846,131,389 "
2-Nov-20,$0.24 ,$0.24 ,$0.23 ,$0.24 ,"$2,412,875,798 ","$10,660,940,810 "
1-Nov-20,$0.24 ,$0.24 ,$0.24 ,$0.24 ,"$1,855,741,696 ","$10,859,147,268 "
31-Oct-20,$0.24 ,$0.24 ,$0.24 ,$0.24 ,"$2,100,764,094 ","$10,856,735,912 "
30-Oct-20,$0.24 ,$0.24 ,$0.23 ,$0.24 ,"$2,364,402,263 ","$10,831,358,981 "
29-Oct-20,$0.25 ,$0.25 ,$0.24 ,$0.24 ,"$5,451,698,743 ","$10,967,740,784 "
28-Oct-20,$0.25 ,$0.26 ,$0.24 ,$0.25 ,"$2,375,598,739 ","$11,129,335,088 "
27-Oct-20,$0.25 ,$0.25 ,$0.25 ,$0.25 ,"$2,273,574,015 ","$11,447,769,074 "
26-Oct-20,$0.25 ,$0.26 ,$0.24 ,$0.25 ,"$2,390,566,065 ","$11,257,120,780 "
25-Oct-20,$0.26 ,$0.26 ,$0.25 ,$0.25 ,"$1,484,930,709 ","$11,457,404,250 "
24-Oct-20,$0.25 ,$0.26 ,$0.25 ,$0.26 ,"$1,590,424,952 ","$11,602,995,674 "
23-Oct-20,$0.26 ,$0.26 ,$0.25 ,$0.25 ,"$2,125,734,863 ","$11,532,775,250 "
22-Oct-20,$0.25 ,$0.26 ,$0.25 ,$0.26 ,"$2,827,483,708 ","$11,620,035,569 "
21-Oct-20,$0.24 ,$0.26 ,$0.24 ,$0.25 ,"$2,306,399,543 ","$11,385,086,697 "
20-Oct-20,$0.25 ,$0.25 ,$0.24 ,$0.24 ,"$1,526,376,279 ","$11,021,199,803 "
19-Oct-20,$0.24 ,$0.25 ,$0.24 ,$0.25 ,"$1,435,700,560 ","$11,129,415,716 "
18-Oct-20,$0.24 ,$0.24 ,$0.24 ,$0.24 ,"$1,238,720,802 ","$10,960,191,725 "
17-Oct-20,$0.24 ,$0.24 ,$0.24 ,$0.24 ,"$1,173,505,925 ","$10,901,642,739 "
16-Oct-20,$0.25 ,$0.25 ,$0.24 ,$0.24 ,"$1,656,312,547 ","$10,879,589,587 "
