Symbol,Date,High,Low,Open,Close,Volume,Adj Close
USDC,2019-01-01,1.02223002910614,1.0086770057678225,1.0189460515975952,1.0133010149002075,17007853,1.0133010149002075
USDC,2019-01-02,1.0202640295028689,1.009168028831482,1.0142619609832764,1.0181729793548584,18125812,1.0181729793548584
USDC,2019-01-03,1.022562026977539,1.0099539756774902,1.014457941055298,1.0135769844055176,15279811,1.0135769844055176
USDC,2019-01-04,1.0176349878311155,1.0010579824447632,1.0152469873428345,1.0081599950790403,17203036,1.0081599950790403
USDC,2019-01-05,1.016118049621582,1.0024529695510864,1.006732940673828,1.0110100507736206,15428171,1.0110100507736206
USDC,2019-01-06,1.0152889490127563,0.9891690015792848,1.0107500553131104,1.0101079940795898,18503989,1.0101079940795898
USDC,2019-01-07,1.012168049812317,1.0016289949417114,1.0095089673995972,1.0053579807281494,18697630,1.0053579807281494
USDC,2019-01-08,1.0166269540786743,1.0040160417556765,1.0060540437698364,1.0079180002212524,23189996,1.0079180002212524
USDC,2019-01-09,1.011260986328125,1.0007630586624146,1.0066139698028564,1.0022640228271484,23000567,1.0022640228271484
USDC,2019-01-10,1.0347930192947388,1.0019500255584717,1.0028419494628906,1.01310396194458,51534670,1.01310396194458
USDC,2019-01-11,1.0170069932937622,1.0077049732208252,1.016942024230957,1.014734983444214,25279715,1.014734983444214
USDC,2019-01-12,1.0174939632415771,1.007727026939392,1.0147809982299805,1.0106910467147827,12617410,1.0106910467147827
USDC,2019-01-13,1.0262680053710938,1.008317947387695,1.0109349489212036,1.0111089944839478,16808894,1.0111089944839478
USDC,2019-01-14,1.0166349411010742,0.998744010925293,1.0110119581222534,1.007591962814331,25825886,1.007591962814331
USDC,2019-01-15,1.0179569721221924,1.0065100193023682,1.007457971572876,1.0120689868927002,26459207,1.0120689868927002
USDC,2019-01-16,1.0177290439605713,1.0079829692840576,1.0132399797439575,1.0123629570007324,25957206,1.0123629570007324
USDC,2019-01-17,1.0448919534683228,1.0095700025558472,1.010017991065979,1.0303529500961304,41708422,1.0303529500961304
USDC,2019-01-18,1.0354520082473757,1.0098299980163574,1.029060959815979,1.0131150484085083,18899249,1.0131150484085083
USDC,2019-01-19,1.0147759914398191,1.0026099681854248,1.0098769664764404,1.01141095161438,15830400,1.01141095161438
USDC,2019-01-20,1.0286190509796145,1.0104750394821167,1.0122870206832886,1.0166690349578855,14934092,1.0166690349578855
USDC,2019-01-21,1.022765040397644,1.0066859722137451,1.0154449939727783,1.0125470161437988,12277261,1.0125470161437988
USDC,2019-01-22,1.0166889429092407,1.0064820051193235,1.0130079984664917,1.0085409879684448,18848807,1.0085409879684448
USDC,2019-01-23,1.0133860111236572,1.006289005279541,1.0087169408798218,1.008734941482544,14686835,1.008734941482544
USDC,2019-01-24,1.0130399465560913,1.0066490173339844,1.0092519521713257,1.0102709531784058,19309437,1.0102709531784058
USDC,2019-01-25,1.0135929584503174,1.00894296169281,1.0109690427780151,1.0120500326156616,16078526,1.0120500326156616
USDC,2019-01-26,1.0153299570083618,1.006314992904663,1.0119750499725342,1.0124759674072266,12311593,1.0124759674072266
USDC,2019-01-27,1.0193259716033936,1.0116100311279297,1.0137159824371338,1.013942003250122,17334193,1.013942003250122
USDC,2019-01-28,1.0191199779510498,1.0109570026397705,1.0146559476852417,1.0118019580841064,34421448,1.0118019580841064
USDC,2019-01-29,1.017393946647644,1.0100760459899902,1.0117939710617063,1.014050006866455,26620698,1.014050006866455
USDC,2019-01-30,1.0165120363235474,1.0098799467086792,1.013843059539795,1.013232946395874,28233801,1.013232946395874
USDC,2019-01-31,1.0157690048217771,1.0007580518722534,1.0131620168685913,1.0124850273132324,30016994,1.0124850273132324
USDC,2019-02-01,1.031891942024231,1.0078200101852417,1.0117650032043457,1.0158439874649048,26896947,1.0158439874649048
USDC,2019-02-02,1.0183639526367188,1.0110249519348145,1.014754056930542,1.018337965011597,23207115,1.018337965011597
USDC,2019-02-03,1.0168999433517456,1.0066410303115845,1.015589952468872,1.0142439603805542,26365349,1.0142439603805542
USDC,2019-02-04,1.016734957695007,1.0092849731445312,1.013759970664978,1.0114250183105469,24242526,1.0114250183105469
USDC,2019-02-05,1.014165997505188,1.0058000087738037,1.0115679502487185,1.0087289810180664,19011789,1.0087289810180664
USDC,2019-02-06,1.017233967781067,1.007526993751526,1.0088770389556885,1.0130510330200195,27032564,1.0130510330200195
USDC,2019-02-07,1.024724006652832,1.008752942085266,1.0136489868164062,1.0110479593276978,15429983,1.0110479593276978
USDC,2019-02-08,1.0243350267410278,1.0082190036773682,1.0113919973373413,1.0173120498657229,31291520,1.0173120498657229
USDC,2019-02-09,1.0186229944229126,1.0082420110702517,1.017204999923706,1.011700987815857,21523062,1.011700987815857
USDC,2019-02-10,1.020550012588501,1.0102410316467283,1.0119489431381226,1.0143890380859375,19451268,1.0143890380859375
USDC,2019-02-11,1.0196360349655151,1.0117230415344238,1.0157010555267334,1.013288974761963,19063318,1.013288974761963
USDC,2019-02-12,1.0195930004119873,1.0113790035247805,1.012431025505066,1.017773985862732,28682063,1.017773985862732
USDC,2019-02-13,1.019184947013855,1.0088239908218384,1.0184119939804075,1.011628031730652,27483515,1.011628031730652
USDC,2019-02-14,1.015570044517517,1.0090539455413818,1.010975956916809,1.011428952217102,27582140,1.011428952217102
USDC,2019-02-15,1.0165460109710691,1.0034739971160889,1.0119739770889282,1.011823058128357,35775279,1.011823058128357
USDC,2019-02-16,1.0156489610671997,1.0069940090179443,1.011505961418152,1.0132390260696411,44255529,1.0132390260696411
USDC,2019-02-17,1.0265480279922483,1.0083019733428955,1.0144250392913818,1.0237890481948853,45168007,1.0237890481948853
USDC,2019-02-18,1.0309410095214844,1.0015289783477783,1.023102045059204,1.01289701461792,51464756,1.01289701461792
USDC,2019-02-19,1.0196690559387207,1.003322958946228,1.013003945350647,1.0040689706802368,49393554,1.0040689706802368
USDC,2019-02-20,1.020462989807129,0.998658001422882,1.0040500164031982,1.015740990638733,41527390,1.015740990638733
USDC,2019-02-21,1.016394019126892,1.0051300525665283,1.0152859687805176,1.012017011642456,35317064,1.012017011642456
USDC,2019-02-22,1.0194250345230105,1.0054609775543213,1.009835958480835,1.015738010406494,32159403,1.015738010406494
USDC,2019-02-23,1.0377579927444458,1.0072009563446045,1.0140659809112549,1.0121450424194336,36243964,1.0121450424194336
USDC,2019-02-24,1.0289119482040403,0.9989500045776368,1.0132390260696411,1.0071810483932495,51756152,1.0071810483932495
USDC,2019-02-25,1.022758960723877,1.004343032836914,1.004343032836914,1.0175859928131104,52796841,1.0175859928131104
USDC,2019-02-26,1.0215189456939695,1.01117205619812,1.0162299871444702,1.01117205619812,42569527,1.01117205619812
USDC,2019-02-27,1.0217570066452026,1.0082850456237793,1.0126750469207764,1.01596200466156,38328217,1.01596200466156
USDC,2019-02-28,1.0199190378189087,1.010602951049805,1.0151920318603516,1.013672947883606,31630079,1.013672947883606
USDC,2019-03-01,1.0237239599227903,1.010856032371521,1.0131169557571411,1.010856032371521,21097111,1.010856032371521
USDC,2019-03-02,1.0201170444488523,1.0080779790878296,1.01009202003479,1.0099849700927734,18482080,1.0099849700927734
USDC,2019-03-03,1.0148539543151855,1.006930947303772,1.008705973625183,1.0119750499725342,17429846,1.0119750499725342
USDC,2019-03-04,1.0174909830093384,1.0103139877319336,1.0103139877319336,1.015483021736145,23960578,1.015483021736145
USDC,2019-03-05,1.0168449878692627,1.0106120109558103,1.0157270431518557,1.0168449878692627,32016571,1.0168449878692627
USDC,2019-03-06,1.0207539796829224,1.0118509531021118,1.0175540447235107,1.013903021812439,24347412,1.013903021812439
USDC,2019-03-07,1.0177639722824097,1.011247992515564,1.013458013534546,1.0134849548339844,24225454,1.0134849548339844
USDC,2019-03-08,1.0214509963989258,1.0105819702148438,1.0144449472427368,1.014518976211548,27535813,1.014518976211548
