Symbol,Date,High,Low,Open,Close,Volume,Adj Close
ETH,2019-01-01,141.3975067138672,132.6507110595703,133.41815185546875,140.8194122314453,-2147483648,140.8194122314453
ETH,2019-01-02,156.92913818359375,140.6509552001953,141.51951599121094,155.0476837158203,-2147483648,155.0476837158203
ETH,2019-01-03,155.86305236816406,147.1983642578125,155.196044921875,149.135009765625,-2147483648,149.135009765625
ETH,2019-01-04,156.8789825439453,147.9071044921875,148.9128875732422,154.58193969726562,-2147483648,154.58193969726562
ETH,2019-01-05,160.82489013671875,154.33741760253906,154.33741760253906,155.6385955810547,-2147483648,155.6385955810547
ETH,2019-01-06,159.37144470214844,152.08592224121094,155.80422973632812,157.74620056152344,-2147483648,157.74620056152344
ETH,2019-01-07,158.45042419433594,151.15072631835938,157.8094940185547,151.69921875,-2147483648,151.69921875
ETH,2019-01-08,153.6257781982422,148.66954040527344,151.96754455566406,150.35963439941406,-2147483648,150.35963439941406
ETH,2019-01-09,153.62225341796875,150.2883758544922,150.5546875,150.80311584472656,-2147483648,150.80311584472656
ETH,2019-01-10,152.1482696533203,126.52937316894533,150.843505859375,128.62518310546875,-2147483648,128.62518310546875
ETH,2019-01-11,130.1659393310547,125.24494171142578,127.81396484375,127.54832458496094,-2147483648,127.54832458496094
ETH,2019-01-12,128.66612243652344,125.4467544555664,127.52808380126952,125.9665298461914,-2147483648,125.9665298461914
ETH,2019-01-13,126.26787567138672,116.08596801757812,125.9072265625,116.8978042602539,-2147483648,116.8978042602539
ETH,2019-01-14,130.8567352294922,116.96755981445312,116.97909545898438,129.0687255859375,-2147483648,129.0687255859375
ETH,2019-01-15,130.74356079101562,120.3115234375,129.1726837158203,122.03271484375,-2147483648,122.03271484375
ETH,2019-01-16,127.11824798583984,121.44141387939452,121.80924224853516,123.54706573486328,-2147483648,123.54706573486328
ETH,2019-01-17,124.27072143554688,120.81703186035156,123.57353973388672,123.7419204711914,-2147483648,123.7419204711914
ETH,2019-01-18,123.84169006347656,120.2418975830078,123.65465545654295,121.01026153564452,-2147483648,121.01026153564452
ETH,2019-01-19,125.90422821044922,121.1610336303711,121.61442565917967,124.5190200805664,-2147483648,124.5190200805664
ETH,2019-01-20,125.07038879394533,118.70232391357422,124.63240051269533,119.4748306274414,-2147483648,119.4748306274414
ETH,2019-01-21,119.71543884277344,116.15744018554688,119.63645935058594,117.15785217285156,-2147483648,117.15785217285156
ETH,2019-01-22,119.66434478759766,114.67668151855467,117.11075592041016,118.74755096435548,-2147483648,118.74755096435548
ETH,2019-01-23,119.42279815673828,116.37664794921876,118.71381378173828,117.45260620117188,-2147483648,117.45260620117188
ETH,2019-01-24,118.0321044921875,116.00679779052734,117.46278381347656,117.36288452148438,-2147483648,117.36288452148438
ETH,2019-01-25,117.80299377441406,115.83015441894533,117.59495544433594,116.37834167480467,-2147483648,116.37834167480467
ETH,2019-01-26,118.08411407470705,115.98057556152344,116.37352752685548,116.48873901367188,-2147483648,116.48873901367188
ETH,2019-01-27,116.68540954589844,113.40528869628906,116.51031494140624,113.40528869628906,-2147483648,113.40528869628906
ETH,2019-01-28,113.688232421875,103.33646392822266,113.28523254394533,106.58997344970705,-2147483648,106.58997344970705
ETH,2019-01-29,107.16578674316406,103.99922943115234,106.72195434570312,105.59821319580078,-2147483648,105.59821319580078
ETH,2019-01-30,109.4529800415039,104.8437957763672,105.4072036743164,108.90753936767578,-2147483648,108.90753936767578
ETH,2019-01-31,110.45835876464844,106.52535247802734,108.90077209472656,107.0610122680664,-2147483648,107.0610122680664
ETH,2019-02-01,108.63871002197266,105.04650115966795,107.1476821899414,107.60978698730467,-2147483648,107.60978698730467
ETH,2019-02-02,110.65387725830078,106.7640151977539,107.46641540527344,110.43025970458984,-2147483648,110.43025970458984
