Symbol,Date,High,Low,Open,Close,Volume,Adj Close
ADA,2019-01-01,0.0425469987094402,0.0403079986572265,0.0409840010106563,0.0425469987094402,14962902,0.0425469987094402
ADA,2019-01-02,0.0455630011856555,0.0419819988310337,0.0425679981708526,0.0452580004930496,24151526,0.0452580004930496
ADA,2019-01-03,0.0452589988708496,0.0425349995493888,0.0451060011982917,0.0426819995045661,21126963,0.0426819995045661
ADA,2019-01-04,0.0440919995307922,0.0424770005047321,0.0426289997994899,0.0438119992613792,16024029,0.0438119992613792
ADA,2019-01-05,0.0455700010061264,0.0433499999344348,0.0436590015888214,0.0447009988129138,25100965,0.0447009988129138
ADA,2019-01-06,0.0496370010077953,0.0447090007364749,0.0447090007364749,0.0492610000073909,51366407,0.0492610000073909
ADA,2019-01-07,0.0507440008223056,0.047579001635313,0.0492659993469715,0.0479959994554519,45688431,0.0479959994554519
ADA,2019-01-08,0.0500210002064704,0.0467489995062351,0.048140000551939,0.0485250018537044,34626383,0.0485250018537044
ADA,2019-01-09,0.0527400001883506,0.0485330000519752,0.0485670007765293,0.0521689988672733,55364234,0.0521689988672733
ADA,2019-01-10,0.054636001586914,0.0427559986710548,0.0520489998161792,0.0445289984345436,91162431,0.0445289984345436
ADA,2019-01-11,0.0451570004224777,0.042748998850584,0.0443219989538192,0.0441469997167587,35963011,0.0441469997167587
ADA,2019-01-12,0.0446299985051155,0.0430990010499954,0.0441539995372295,0.0437039993703365,18224445,0.0437039993703365
ADA,2019-01-13,0.0438119992613792,0.0398069992661476,0.0438119992613792,0.0402409993112087,21758341,0.0402409993112087
ADA,2019-01-14,0.0444840006530284,0.0402039997279644,0.0402490012347698,0.0440590009093284,30269131,0.0440590009093284
ADA,2019-01-15,0.0443850010633468,0.0420450009405612,0.0441569983959198,0.0428100004792213,24504027,0.0428100004792213
ADA,2019-01-16,0.0452469997107982,0.0425140000879764,0.0427680015563964,0.0447769984602928,35481507,0.0447769984602928
ADA,2019-01-17,0.0462220013141632,0.0440240018069744,0.0448679998517036,0.0453180000185966,38222964,0.0453180000185966
ADA,2019-01-18,0.0453080013394355,0.0439569987356662,0.0453080013394355,0.0443160012364387,18937100,0.0443160012364387
ADA,2019-01-19,0.0464409999549388,0.0439839996397495,0.0442750006914138,0.0457499995827674,23657402,0.0457499995827674
ADA,2019-01-20,0.0459810011088848,0.042552001774311,0.0456739999353885,0.0434769988059997,26755022,0.0434769988059997
ADA,2019-01-21,0.0436710007488727,0.0425340011715889,0.0435409992933273,0.0429369993507862,16583935,0.0429369993507862
ADA,2019-01-22,0.0440800003707408,0.0418759994208812,0.0428889989852905,0.0435779988765716,22963399,0.0435779988765716
ADA,2019-01-23,0.0441120006144046,0.0426950007677078,0.0435479991137981,0.0428999997675418,15241102,0.0428999997675418
ADA,2019-01-24,0.0434870012104511,0.0425370000302791,0.0429369993507862,0.0430269986391067,12440167,0.0430269986391067
ADA,2019-01-25,0.043248001486063,0.0424540005624294,0.0430970005691051,0.0426909998059272,12663796,0.0426909998059272
ADA,2019-01-26,0.043538998812437,0.0425329990684986,0.0426869988441467,0.0426490008831024,13550564,0.0426490008831024
ADA,2019-01-27,0.0426799990236759,0.040897000581026,0.0426659993827343,0.0411680005490779,20835107,0.0411680005490779
ADA,2019-01-28,0.0413179993629455,0.0372829996049404,0.0411369986832141,0.0387720018625259,30041137,0.0387720018625259
ADA,2019-01-29,0.0394200012087821,0.0370439998805522,0.0387130007147789,0.0382510013878345,19526240,0.0382510013878345
ADA,2019-01-30,0.0400750003755092,0.0377979986369609,0.0381769984960556,0.0396559983491897,26151501,0.0396559983491897
ADA,2019-01-31,0.0402869991958141,0.0379530005156993,0.0396989993751049,0.0383739992976188,22222102,0.0383739992976188
ADA,2019-02-01,0.0391359999775886,0.0371170006692409,0.0384409986436367,0.0386780016124248,18778624,0.0386780016124248
ADA,2019-02-02,0.03931700065732,0.038222000002861,0.0385980010032653,0.03931700065732,12312317,0.03931700065732
ADA,2019-02-03,0.0394110009074211,0.0378119982779026,0.0392590016126632,0.0380290001630783,12940762,0.0380290001630783
ADA,2019-02-04,0.0385949984192848,0.0377959981560707,0.0381300002336502,0.037856999784708,12233074,0.037856999784708
ADA,2019-02-05,0.0383469983935356,0.0374439992010593,0.0378240011632442,0.0378959998488426,13348305,0.0378959998488426
