Symbol,Date,High,Low,Open,Close,Volume,Adj Close
BTC,2019-01-01,3850.913818359375,3707.231201171875,3746.71337890625,3843.52001953125,-2147483648,3843.52001953125
BTC,2019-01-02,3947.981201171875,3817.409423828125,3849.21630859375,3943.409423828125,-2147483648,3943.409423828125
BTC,2019-01-03,3935.68505859375,3826.222900390625,3931.048583984375,3836.7412109375,-2147483648,3836.7412109375
BTC,2019-01-04,3865.9345703125,3783.853759765625,3832.0400390625,3857.717529296875,-2147483648,3857.717529296875
BTC,2019-01-05,3904.903076171875,3836.900146484375,3851.973876953125,3845.194580078125,-2147483648,3845.194580078125
BTC,2019-01-06,4093.29736328125,3826.51318359375,3836.51904296875,4076.632568359375,-2147483648,4076.632568359375
BTC,2019-01-07,4092.613525390625,4020.89404296875,4078.5849609375,4025.248291015625,-2147483648,4025.248291015625
BTC,2019-01-08,4109.02099609375,3996.955322265625,4028.47216796875,4030.847900390625,-2147483648,4030.847900390625
BTC,2019-01-09,4068.403564453125,4022.662841796875,4031.552001953125,4035.29638671875,-2147483648,4035.29638671875
BTC,2019-01-10,4064.066650390625,3659.174560546875,4034.411376953125,3678.924560546875,-2147483648,3678.924560546875
BTC,2019-01-11,3713.8818359375,3653.06982421875,3674.015380859375,3687.365478515625,-2147483648,3687.365478515625
BTC,2019-01-12,3698.978271484375,3653.810791015625,3686.97314453125,3661.301025390625,-2147483648,3661.301025390625
BTC,2019-01-13,3674.760009765625,3544.92724609375,3658.8681640625,3552.953125,-2147483648,3552.953125
BTC,2019-01-14,3727.836181640625,3552.28515625,3557.31103515625,3706.05224609375,-2147483648,3706.05224609375
BTC,2019-01-15,3720.1533203125,3619.94921875,3704.21630859375,3630.67529296875,-2147483648,3630.67529296875
BTC,2019-01-16,3685.777099609375,3624.67333984375,3631.509765625,3655.0068359375,-2147483648,3655.0068359375
BTC,2019-01-17,3680.135986328125,3621.9609375,3651.87109375,3678.56396484375,-2147483648,3678.56396484375
BTC,2019-01-18,3682.52001953125,3637.080810546875,3677.990478515625,3657.83935546875,-2147483648,3657.83935546875
BTC,2019-01-19,3758.533447265625,3652.3779296875,3652.3779296875,3728.568359375,-2147483648,3728.568359375
BTC,2019-01-20,3743.387939453125,3583.01953125,3725.446044921875,3601.013671875,-2147483648,3601.013671875
BTC,2019-01-21,3608.8408203125,3558.537109375,3600.372802734375,3576.032470703125,-2147483648,3576.032470703125
BTC,2019-01-22,3620.74658203125,3539.721435546875,3575.081298828125,3604.5771484375,-2147483648,3604.5771484375
BTC,2019-01-23,3623.06787109375,3565.31396484375,3605.55712890625,3585.123046875,-2147483648,3585.123046875
BTC,2019-01-24,3616.08740234375,3569.0927734375,3584.500244140625,3600.865478515625,-2147483648,3600.865478515625
BTC,2019-01-25,3612.927734375,3575.597412109375,3607.390380859375,3599.765869140625,-2147483648,3599.765869140625
BTC,2019-01-26,3654.93310546875,3593.345947265625,3599.71533203125,3602.46044921875,-2147483648,3602.46044921875
BTC,2019-01-27,3612.67138671875,3567.245849609375,3604.687255859375,3583.9658203125,-2147483648,3583.9658203125
BTC,2019-01-28,3586.7509765625,3439.23291015625,3584.283203125,3470.450439453125,-2147483648,3470.450439453125
BTC,2019-01-29,3476.0654296875,3400.81982421875,3468.8701171875,3448.116943359375,-2147483648,3448.116943359375
BTC,2019-01-30,3495.1748046875,3429.387939453125,3443.89697265625,3486.181640625,-2147483648,3486.181640625
BTC,2019-01-31,3504.804931640625,3447.915771484375,3485.4091796875,3457.792724609375,-2147483648,3457.792724609375
BTC,2019-02-01,3501.9541015625,3431.591552734375,3460.547119140625,3487.9453125,-2147483648,3487.9453125
BTC,2019-02-02,3523.287353515625,3467.57470703125,3484.6259765625,3521.060791015625,-2147483648,3521.060791015625
BTC,2019-02-03,3521.38818359375,3447.92431640625,3516.1396484375,3464.013427734375,-2147483648,3464.013427734375
BTC,2019-02-04,3476.223876953125,3442.5869140625,3467.211669921875,3459.154052734375,-2147483648,3459.154052734375
BTC,2019-02-05,3478.148193359375,3451.93701171875,3454.950927734375,3466.357421875,-2147483648,3466.357421875
BTC,2019-02-06,3469.091796875,3398.5654296875,3469.091796875,3413.767822265625,-2147483648,3413.767822265625
BTC,2019-02-07,3427.945556640625,3394.218505859375,3414.929443359375,3399.4716796875,-2147483648,3399.4716796875
BTC,2019-02-08,3695.614013671875,3391.023681640625,3401.37646484375,3666.7802734375,-2147483648,3666.7802734375
BTC,2019-02-09,3679.94140625,3646.559326171875,3671.5859375,3671.20361328125,-2147483648,3671.20361328125
BTC,2019-02-10,3695.0361328125,3640.97998046875,3673.201416015625,3690.188232421875,-2147483648,3690.188232421875
BTC,2019-02-11,3695.613037109375,3642.287841796875,3695.613037109375,3648.4306640625,-2147483648,3648.4306640625
BTC,2019-02-12,3668.5869140625,3618.556884765625,3642.751953125,3653.528564453125,-2147483648,3653.528564453125
BTC,2019-02-13,3669.74658203125,3617.246337890625,3653.60400390625,3632.070556640625,-2147483648,3632.070556640625
BTC,2019-02-14,3646.256591796875,3607.69775390625,3631.170166015625,3616.880859375,-2147483648,3616.880859375
BTC,2019-02-15,3647.795166015625,3608.20654296875,3617.368408203125,3620.810791015625,-2147483648,3620.810791015625
